nid,date,title,agency_id,nail_num,img_url,img_path,photographer,photographer_desc,birth_year,death_year,id,place_name,coordinates,category
551052,1973-06-01,LOOKING UP THE KANAWHA RIVER VALLEY FROM DEEP WATER TOWARD ALLOY WHERE SMOKE FROM UNION CARBIDE'S FERROALLOY PLANT RISES HIGH INTO THE AIR,143/47/008567,NWDNS-412-DA-8567,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-08567_11-0688M.TIF,551052.jpg,"Schaefer, Harry","Harry Schaefer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045375.0,Charleston (W. Va.),"38 20 N, 081 37 W (38.333, -81.617)",Pollution and Environmental Damage
551072,1973-06-01,RESIDENTIAL STREET IN WEST BELLE. DUPONT PLANT IN BACKGROUND,144/07/008587,NWDNS-412-DA-8587,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-08587_11-0708M.TIF,551072.jpg,"Schaefer, Harry","Harry Schaefer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045375.0,Charleston (W. Va.),"38 20 N, 081 37 W (38.333, -81.617)",Industrial Site
551089,1973-06-01,"RALEIGH JUNK COMPANY, A LARGE SCRAP METAL OPERATION ON THE KANAWHA RIVER AT RIVERSIDE",144/24/008604,NWDNS-412-DA-8604,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-08604_11-0725M.TIF,551089.jpg,"Schaefer, Harry","Harry Schaefer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045375.0,Charleston (W. Va.),"38 20 N, 081 37 W (38.333, -81.617)",Pollution and Environmental Damage
551173,1973-09-01,MONSANTO CHEMICAL COMPANY AT NITRO ON THE KANAWHA RIVER INTERSTATE 64 CROSSES THE RIVER JUST BELOW THE PLANT. IN THE DISTANCE ARE THE CHIMNEYS AND COOLING TOWERS OF THE JOHN AMOS POWER PLANT,145/48/008688,NWDNS-412-DA-8688,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-08688_11-0809M.TIF,551173.jpg,"Schaefer, Harry","Harry Schaefer, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045375.0,Charleston (W. Va.),"38 20 N, 081 37 W (38.333, -81.617)",Industrial Site
551280,1973-05-01,FISHERMAN LAUNCHES HIS BOAT INTO THE GRAND GLAIZE ARM OF THE LAKE FROM THE CAMP-GROUNDS IN LAKE OF THE OZARKS STATE PARK,147/35/008795,NWDNS-412-DA-8795,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-08795_11-0916M.TIF,551280.jpg,"Kuykendall, Bill","Bill (William) Kuykendall, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10038311.0,"Ozarks, Lake of the, State Park (Mo.)","38 05 N, 092 37 W (38.083, -92.617)",Nature and Wildlife
551389,1973-04-01,"ANNUAL SMELT RUN AT SINGING BRIDGE, TAWAS CITY. IN MID-APRIL THOUSANDS OF FISHERMEN GATHER AT WHITNEY DRAIN, A MANMADE CANAL ON LAKE HURON, TO DIPNET FOR THESE SMALL FISH. FOG DOES NOT DETER THE FISHERMEN",149/24/008904,NWDNS-412-DA-8904,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-08904_11-1025M.TIF,551389.jpg,"Emmerich, Donald","Donald Emmerich, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045854.0,Saginaw (Mich.),"43 25 N, 083 57 W (43.417, -83.95)",Pollution and Environmental Damage
551402,1973-04-01,"ANNUAL SMELT RUN AT SINGING BRIDGE, TAWAS CITY. IN MID-APRIL THOUSANDS OF FISHERMEN GATHER AT WHITNEY DRAIN, A MANMADE CANAL ON LAKE HURON, TO DIPNET FOR THESE SMALL FISH. FISHERMEN, WAITING FOR THE NEXT RUN, ENJOY A CAMP FIRE",149/37/008917,NWDNS-412-DA-8917,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-08917_11-1038M.TIF,551402.jpg,"Emmerich, Donald","Donald Emmerich, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045854.0,Saginaw (Mich.),"43 25 N, 083 57 W (43.417, -83.95)",People and Community
551403,1973-04-01,"ANNUAL SMELT RUN AT SINGING BRIDGE, TAWAS CITY. IN MID-APRIL THOUSANDS OF FISHERMEN GATHER AT WHITNEY DRAIN, A MANMADE CANAL ON LAKE HURON, TO DIPNET FOR THESE SMALL FISH. DIPNETTING AT NIGHT",149/38/008918,NWDNS-412-DA-8918,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-08918_11-1039M.TIF,551403.jpg,"Emmerich, Donald","Donald Emmerich, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045854.0,Saginaw (Mich.),"43 25 N, 083 57 W (43.417, -83.95)",People and Community
551496,1973-06-01,"THE ATTRACTIVE LIGHTING AND WELL-KEPT SHRUBS, TREES AND FLOWERS MAKE NICOLLET MALL A QUIET OASIS IN THE CITY",151/11/009011,NWDNS-412-DA-9011,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09011_11-1132M.TIF,551496.jpg,"Emmerich, Donald","Donald Emmerich, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045983.0,Minneapolis (Minn.),"44 58 N, 093 15 W (44.967, -93.25)",Urban Landscape
551712,1973-06-01,"STAIRWAY TO CARL SCHURZ PARK, BETWEEN EAST END AVENUE AND THE EAST RIVER IN MANHATTAN'S UPPER EAST SIDE. THE PARK, WHICH EXTENDS FROM 84TH STREET TO 90TH STREET AND AFFORDS SUPERB VIEWS OF THE RIVER TRAFFIC BELOW, IS ALSO THE SITE OF HISTORIC GRACIE MANSION NOW THE RESIDENCE OF THE MAYOR OF NEW YORK",154/47/009227,NWDNS-412-DA-9227,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09227_12-1286M.TIF,551712.jpg,"Szasz, Suzanne,","Suzanne Szasz (1915-1997) was born in Budapest, Hungary. She was a career photojournalist.",1915.0,1997.0,10045276.0,New York (N.Y.),"40 42 N, 074 00 W (40.7, -74)",Urban Landscape
551790,1973-09-01,MUNICH'S LARGE AND BEAUTIFUL FUSSGANGERZONE (PEDESTRIAN ZONE) HAS RETURNED THE CITY'S COMMERCIAL AND CULTURAL CENTER TO THE PEOPLE. IT IS TOTALLY TRAFFIC FREE. NOT EVEN BICYCLE RIDING IS PERMITTED,156/05/009305,NWDNS-412-DA-9305,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09305_12-1364M.TIF,551790.jpg,"Okamoto, Yoichi R.",Yoichi Robert Okamoto (b . 1915) was President Lyndon B. Johnson's official photographer.,1915.0,1985.0,10044897.0,Munich (Germany),"48 08 N, 011 35 E (48.133, 11.583)",Urban Landscape
551875,1973-09-01,"AUTOMATIC VENDORS SELL TICKETS FOR PUBLIC TRANSPORTATION--BUS, TROLLEY, SUBWAY AND SCHNELLBAHN (EXPRESS) DATE AND TIME ARE RECORDED ON THE TICKET WHEN IT IS INSERTED INTO THE PUNCHER MARKED ""E."" NO TRANSFERS ARE NEEDED",157/30/009390,NWDNS-412-DA-9390,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09390_12-1449M.TIF,551875.jpg,"Okamoto, Yoichi R.",Yoichi Robert Okamoto (b . 1915) was President Lyndon B. Johnson's official photographer.,1915.0,1985.0,10044897.0,Munich (Germany),"48 08 N, 011 35 E (48.133, 11.583)",Industrial Site
551914,1973-09-01,TRUCK DELIVERY IS SO SLOW ON THE INNER CITY'S NARROW STREETS THAT MANY DELIVERIES ARE MADE ON FOOT,158/09/009429,NWDNS-412-DA-9429,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09429_12-1488M.TIF,551914.jpg,"Okamoto, Yoichi R.",Yoichi Robert Okamoto (b . 1915) was President Lyndon B. Johnson's official photographer.,1915.0,1985.0,10044903.0,Vienna (Austria),"48 13 N, 016 22 E (48.217, 16.367)",Urban Landscape
551996,1973-04-01,AUTO WRECKERS AND AUTO JUNK-YARD ON MERIDITH AVENUE UNWANTED AUTOMOBILE BODIES AND PARTS ARE DUMPED INTO ARTHUR KILL,159/31/009511,NWDNS-412-DA-9511,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09511_12-1569M.TIF,551996.jpg,"Szasz, Suzanne,","Suzanne Szasz (1915-1997) was born in Budapest, Hungary. She was a career photojournalist.",1915.0,1997.0,10046846.0,"Staten Island (New York, N.Y.)","40 35 N, 074 09 W (40.583, -74.15)",Pollution and Environmental Damage
552061,1973-04-01,"OUTFALL FROM THE SHAWNEE AVENUE PUMPING PLANT INTO THE KANSAS RIVER, JUST DOWN-STREAM FROM THE KANSAS CITY RAILROAD TERMINAL BRIDGE. DISCHARGE CONTAINS A CHEMICAL THAT HAS CAUSED THE RED DISCOLORATION",160/36/009576,NWDNS-412-DA-9576,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09576_12-1634M.TIF,552061.jpg,"Paik, Kenneth,","K. Kenneth Pail (1940-2006), photojournalist, picture editor, and columnist. He immigrated to America in 1963 from his native Seoul, South Korea. He was a photographer at The Kansas City Star and Times after finishing graduate school at the University of Missouri School of Journalism in Columbia. Paik once worked as the graphics director for the newspapers in Jacksonville, Florida, and then later became the director of photography for The Evening Sun in Baltimore, Maryland. He was promoted to assistant managing editor for news at The Evening Sun and worked in that role until he left the newspaper in 1992 to be a columnist and consultant for the New York City edition of Korea Times. He won a World Press Photo award for his coverage of the first major famine in Ethiopia. In 1982, NPPA honored him with the J. Winton Lemen Fellowship Award for outstanding service in the interests of press photography and for outstanding technical achievement in photography.",1940.0,2006.0,10040951.0,Kansas City (Kan.),"39 06 N, 094 37 W (39.1, -94.617)",Pollution and Environmental Damage
552077,1973-06-01,12TH STREET IN THE EARLY MORNING LOOKING SOUTH TOWARD THE KANSAS RIVER. JUNK CARS ARE BEING BROUGHT TO A LOCAL FACTORY WHICH PROCESSES SCRAP METAL,160/52/009592,NWDNS-412-DA-9592,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09592_12-1650M.TIF,552077.jpg,"Paik, Kenneth,","K. Kenneth Pail (1940-2006), photojournalist, picture editor, and columnist. He immigrated to America in 1963 from his native Seoul, South Korea. He was a photographer at The Kansas City Star and Times after finishing graduate school at the University of Missouri School of Journalism in Columbia. Paik once worked as the graphics director for the newspapers in Jacksonville, Florida, and then later became the director of photography for The Evening Sun in Baltimore, Maryland. He was promoted to assistant managing editor for news at The Evening Sun and worked in that role until he left the newspaper in 1992 to be a columnist and consultant for the New York City edition of Korea Times. He won a World Press Photo award for his coverage of the first major famine in Ethiopia. In 1982, NPPA honored him with the J. Winton Lemen Fellowship Award for outstanding service in the interests of press photography and for outstanding technical achievement in photography.",1940.0,2006.0,10040951.0,Kansas City (Kan.),"39 06 N, 094 37 W (39.1, -94.617)",Transportation and Infrastructure
552092,1973-06-01,THE OWNER OF THIS HUGE JUNK SHOP ON THE KANSAS RIVER IN BONNER SPRING DIED IN 1971. NOW THERE IS ONLY THE RIVER AND THE JUNK EACH DAY THE RIVER CLAIMS A SMALL PART,161/07/009607,NWDNS-412-DA-9607,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09607_12-1665M.TIF,552092.jpg,"Paik, Kenneth,","K. Kenneth Pail (1940-2006), photojournalist, picture editor, and columnist. He immigrated to America in 1963 from his native Seoul, South Korea. He was a photographer at The Kansas City Star and Times after finishing graduate school at the University of Missouri School of Journalism in Columbia. Paik once worked as the graphics director for the newspapers in Jacksonville, Florida, and then later became the director of photography for The Evening Sun in Baltimore, Maryland. He was promoted to assistant managing editor for news at The Evening Sun and worked in that role until he left the newspaper in 1992 to be a columnist and consultant for the New York City edition of Korea Times. He won a World Press Photo award for his coverage of the first major famine in Ethiopia. In 1982, NPPA honored him with the J. Winton Lemen Fellowship Award for outstanding service in the interests of press photography and for outstanding technical achievement in photography.",1940.0,2006.0,10040951.0,Kansas City (Kan.),"39 06 N, 094 37 W (39.1, -94.617)",Urban Landscape
552120,1973-06-01,"WARREN FREEMAN, 50, BUILT A COTTAGE ON AN ISLAND IN THE KANSAS RIVER. THE ISLAND LIES BETWEEN THE 18TH STREET AND EAST KANSAS AVENUE BRIDGES. UNEMPLOYMENT CHECKS AND FISHING ARE HIS PRESENT MEANS OF SUPPORT. FREEMAN IS LOADING HIS BOAT ON AN AUTOMOBILE TRAILER",161/35/009635,NWDNS-412-DA-9635,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09635_12-1693M.TIF,552120.jpg,"Paik, Kenneth,","K. Kenneth Pail (1940-2006), photojournalist, picture editor, and columnist. He immigrated to America in 1963 from his native Seoul, South Korea. He was a photographer at The Kansas City Star and Times after finishing graduate school at the University of Missouri School of Journalism in Columbia. Paik once worked as the graphics director for the newspapers in Jacksonville, Florida, and then later became the director of photography for The Evening Sun in Baltimore, Maryland. He was promoted to assistant managing editor for news at The Evening Sun and worked in that role until he left the newspaper in 1992 to be a columnist and consultant for the New York City edition of Korea Times. He won a World Press Photo award for his coverage of the first major famine in Ethiopia. In 1982, NPPA honored him with the J. Winton Lemen Fellowship Award for outstanding service in the interests of press photography and for outstanding technical achievement in photography.",1940.0,2006.0,10040951.0,Kansas City (Kan.),"39 06 N, 094 37 W (39.1, -94.617)",Pollution and Environmental Damage
552193,1973-06-01,BLACK SMOKE POURING FROM CROWN ZELLERBACH KRAFT PULP MILL,162/48/009708,NWDNS-412-DA-9708,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09708_12-1766M.TIF,552193.jpg,"Wilson, Doug,",,1939.0,,,,,Pollution and Environmental Damage
552282,1973-05-01,"CRAB NETTING AT BRINNON TIDE FLAT ON THE HOOD CANAL BRINGS OUT LARGE CROWDS DURING THE SPRING AND SUMMER MINUS TIDES. CATCH IS MAINLY DUNGENESS CRABS, WHICH MUST MEASURE SIX INCHES ACROSS THE SHELL. ONLY THE MALE CRABS MAY BE RETAINED",164/17/009797,NWDNS-412-DA-9797,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09797_12-1855M.TIF,552282.jpg,"Wilson, Doug,",,1939.0,,10045797.0,Seattle (Wash.),"47 36 N, 122 19 W (47.6, -122.32)",Pollution and Environmental Damage
552369,1973-09-01,"LOS ANGELES REACTIVE POLLUTANT PROGRAM (LARPP), A UNIQUE MULTI-AGENCY AIR POLLUTION RESEARCH STUDY SPONSORED BY THE COORDINATING RESEARCH COUNCIL, A GOVERNMENT-INDUSTRY RESEARCH GROUP",165/44/009884,NWDNS-412-DA-9884,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09884_12-1942M.TIF,552369.jpg,"Daniels, Gene,",,,,10046660.0,Los Angeles (Calif.),"34 03 N, 118 14 W (34.05, -118.23)",Agriculture and Farming
552378,1973-09-01,"LOS ANGELES REACTIVE POLLUTANT PROGRAM (LARPP), A UNIQUE MULTI-AGENCY AIR POLLUTION RESEARCH STUDY SPONSORED BY THE COORDINATING RESEARCH COUNCIL, A GOVERNMENT-INDUSTRY RESEARCH GROUP",165/53/009893,NWDNS-412-DA-9893,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09893_12-1951M.TIF,552378.jpg,"Daniels, Gene,",,,,10046660.0,Los Angeles (Calif.),"34 03 N, 118 14 W (34.05, -118.23)",Transportation and Infrastructure
552390,1973-09-01,"THE LOS ANGELES REACTIVE POLLUTANT PROGRAM (LARPP), IS A UNIQUE, MULTI-AGENCY AIR POLLUTION RESEARCH STUDY SPONSORED BY THE COORDINATING RESEARCH COUNCIL, A GOVERNMENT-INDUSTRY RESEARCH GROUP. AT THE OPERATIONS CENTER IN EL MONTE, THE ENTIRE PROJECT IS PLOTTED, MAPPED, AND RECORDED BY PERSONNEL FROM EPA AND METRONICS CORPORATION",166/05/009905,NWDNS-412-DA-9905,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-09905_12-1963M.TIF,552390.jpg,"Daniels, Gene,",,,,10046660.0,Los Angeles (Calif.),"34 03 N, 118 14 W (34.05, -118.23)",Transportation and Infrastructure
552674,1972-10-01,"FAIRVIEW CHURCH AND SCHOOL ARE ABANDONED NOW. IN THE 1950'S FIFTY-SIX STUDENTS ATTENDED FAIRVIEW SCHOOL (TO THE RIGHT OF THE CHURCH) AND FAIRVIEW WAS THE COMMUNITY CENTER FOR THE FARM PEOPLE IN THE AREA. WHEN SMALL RANCHES COULD NO LONGER SUPPORT THEIR OWNERS, MANY HAD TO LEAVE",170/49/010189,NWDNS-412-DA-10189,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10189_12-2247M.TIF,552674.jpg,"Hiser, David,","David Hiser (b. Sept. 2, 1937), photojournalist and photo educator, has a B.A. degree from the University of Washington, and has worked for the National Geographic Society, producing twenty stories in National Geographic Magazine with contributions to numerous National Geographic books and films. His assignments have ranged widely: Aztecs, Death Valley, Coyotes, Early Man, Hudson Bay, Pompeii, Polynesian Sailing Canoes, Sri Lanka, Tasmania and Tarahumara Indians among others. He has also worked for Newsweek, Smithsonian and Geo, producing a large stock photo archive used in advertising, corporate media and college textbooks.

With a strong interest in teaching, Hiser has led imaging workshops at The Maine Photo Workshops, Anderson Ranch Art Center and many other institutions.  He is currently a Research Associate at Digital Arts Aspen where he has designed and implemented digital imaging workshops for a wide variety of clients.",1937.0,,10040420.0,Rifle (Colo.),"39 32 N, 107 46 W (39.533, -107.77)",Rural Landscape
552788,1973-10-01,"EXHIBIT AT THE FIRST SYMPOSIUM ON LOW POLLUTION POWER SYSTEMS DEVELOPMENT HELD AT THE MARRIOTT MOTOR INN, ANN ARBOR VEHICLES AND HARDWARE WERE ASSEMBLED AT THE EPA ANN ARBOR LABORATORY. PART OF THE EXHIBIT WAS HELD IN THE MOTEL PARKING LOT SEEN HERE ARE SYMPOSIUM PARTICIPANTS WITH GENERAL MOTORS GASOLINE POWERED VEHICLE (FOREGROUND) AND, IN BACKGROUND, THE EPA/WILLIAMS TURBINE CAR",172/43/010303,NWDNS-412-DA-10303,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10303_12-2361M.TIF,552788.jpg,"Lodge, Frank","Frank Lodge, photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",,,10045507.0,Detroit (Mich.),"42 19 N, 083 02 W (42.317, -83.033)",Transportation and Infrastructure
552806,1973-05-01,IN THE SPRING OF 1973 THE MISSISSIPPI RIVER REACHED ITS HIGHEST LEVEL IN MORE THAN 150 YEARS. UNPRECEDENTED FLOODING OCCURRED THROUGHOUT THE RIVER BASIN. PARTICULARLY AFFECTED WERE THE MARSH AREAS BELOW NEW ORLEANS AND THE ENTIRE ATCHAFALAYA RIVER BASIN LAFITTE SHRIMP FISHERMAN WEAVES NET. THREE WEEKS EARLIER THIS AREA WAS UNDER FLOOD WATER,173/01/010321,NWDNS-412-DA-10321,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10321_12-2379M.TIF,552806.jpg,"Messina, John,",Jonn Messina (b. 1941) was a photographer for the Environmental Protection Agency's Documerica program in the early 1970s.,1940.0,,10045862.0,New Orleans (La.),"29 57 N, 090 04 W (29.95, -90.067)",Pollution and Environmental Damage
552828,1973-05-01,IN THE SPRING OF 1973 THE MISSISSIPPI RIVER REACHED ITS HIGHEST LEVEL IN MORE THAN 150 YEARS. UNPRECEDENTED FLOODING OCCURRED THROUGHOUT THE RIVER BASIN. PARTICULARLY AFFECTED WERE THE MARSH AREA BELOW NEW ORLEANS AND THE ENTIRE ATCHAFALAYA RIVER BASIN STEVENSVILLE ROAD HOUSE NEAR MORGAN CITY FLOODED BY WATERS FROM LAKE PALOURDE. LAKE COULD NOT DRAIN INTO THE FLOOD-SWOLLEN ATCHAFALAYA,173/23/010343,NWDNS-412-DA-10343,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10343_12-2401M.TIF,552828.jpg,"Messina, John,",Jonn Messina (b. 1941) was a photographer for the Environmental Protection Agency's Documerica program in the early 1970s.,1940.0,,10045862.0,New Orleans (La.),"29 57 N, 090 04 W (29.95, -90.067)",Pollution and Environmental Damage
552834,1973-05-01,IN THE SPRING OF 1973 THE MISSISSIPPI RIVER REACHED ITS HIGHEST LEVEL IN MORE THAN 150 YEARS. UNPRECEDENTED FLOODING OCCURRED THROUGHOUT THE RIVER BASIN. PARTICULARLY AFFECTED WERE THE MARSH AREA BELOW NEW ORLEANS AND THE ENTIRE ATCHAFALAYA RIVER BASIN FLOODED SUGAR CANE FIELD ON HIGHWAY 70 BETWEEN BELLE RIVER AND PIERRE PART,173/29/010349,NWDNS-412-DA-10349,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10349_12-2407M.TIF,552834.jpg,"Messina, John,",Jonn Messina (b. 1941) was a photographer for the Environmental Protection Agency's Documerica program in the early 1970s.,1940.0,,10045862.0,New Orleans (La.),"29 57 N, 090 04 W (29.95, -90.067)",Rural Landscape
552880,1973-06-01,LAKE BORGNE OYSTERMEN CLAIM RELEASE OF MISSISSIPPI RIVER FLOOD WATERS HAS POLLUTED THEIR OYSTER BEDS. SOME OF THE MEN ARE PREPARING A LEGAL DEPOSITION. ABOARD CAPTAIN PETE TESVICH'S BOAT THEY COLLECT EVIDENCE FOR THEIR CASE. TESVICH'S GROUP HAS BOARDED BOAT CARRYING A GROUP OF U.S. ARMY CORPS OF ENGINEERS BIOLOGISTS TOGETHER THEY EXAMINE THE DEAD AND DISEASED OYSTERS. OYSTERMAN TOM HADLEY PROBES A DISEASED OYSTER,174/15/010395,NWDNS-412-DA-10395,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10395_12-2453M.TIF,552880.jpg,"Messina, John,",Jonn Messina (b. 1941) was a photographer for the Environmental Protection Agency's Documerica program in the early 1970s.,1940.0,,10045862.0,New Orleans (La.),"29 57 N, 090 04 W (29.95, -90.067)",Pollution and Environmental Damage
552882,1973-06-01,PASSION FLOWER VINE GROWING IN A DITCH BESIDE A COUNTRY ROAD AT TATE COVE NEAR VILLE PLATTE,174/17/010397,NWDNS-412-DA-10397,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10397_12-2455M.TIF,552882.jpg,"Messina, John,",Jonn Messina (b. 1941) was a photographer for the Environmental Protection Agency's Documerica program in the early 1970s.,1940.0,,10046288.0,Baton Rouge (La.),"30 27 N, 091 09 W (30.45, -91.15)",Rural Landscape
552928,1972-03-01,"IN MARCH OF 1972, A BARGE CARRYING LIQUID CHLORINE RAMMED THE MCALPINE DAM. (SEQUENCE) (FROM THE DOCUMERICA-1 EXHIBITION. FOR OTHER IMAGES IN THIS ASSIGNMENT, SEE FICHE NUMBERS 24, 25.)",175/03/010443,NWDNS-412-DA-10443,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10443_12-2500M.TIF,552928.jpg,"Strode, William,","William Hall Strode III (b. Aug. 6, 1937), photojournalist and publisher. Photographer for the Environmental Protection Agency's Documerica project in the early 1970s.",1937.0,,10046039.0,Louisville (Ky.),"38 15 N, 085 45 W (38.25, -85.75)",Transportation and Infrastructure
553008,1972-05-01,"ABANDONED AUTO. (FROM THE DOCUMERICA-1 EXHIBITION. FOR OTHER IMAGES IN THIS ASSIGNMENT, SEE FICHE NUMBER 35.)",176/23/010523,NWDNS-412-DA-10523,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10523_13-0003M.TIF,553008.jpg,"Reaves, Bill,","Bill Reaves (b. 1934), photojournalist and contributing photographer to the Environmental Protection Agency's Documerica project in the early 1970s.",1934.0,,10043953.0,"Travis, Lake (Tex.)","30 23 N, 097 54 W (30.383, -97.9)",Rural Landscape
553026,1972-05-01,"EXHIBIT OF POLLUTION CONTROL SYSTEMS AT FOUR CORNERS POWER PLANT. (FROM THE DOCUMERICA-1 EXHIBITION. FOR OTHER IMAGES IN THIS ASSIGNMENT, SEE FICHE NUMBERS 27, 28, 31, 32, 33.)",176/41/010541,NWDNS-412-DA-10541,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10541_13-0021M.TIF,553026.jpg,"Eiler, Lyntha Scott,","Lyntha Scott Eiler was born in Champaign, Illinois in 1946, the daughter of Charles ""Chuck"" L. Scott, an award winning photojournalist and the co-founder of the School of Visual Communication at Ohio University, and Jane Scott. A career photojournalist, she works with photojournalist Terry Eiler at the Ohio University Scotland Field School in Documentary Photojournalism.",1946.0,,,,,Industrial Site
553137,1973-06-01,DERBY DAM ON THE TRUCKEE RIVER IS ONE OF THE FACILITIES IN THE NEWLANDS IRRIGATION PROJECT,178/58/010678,NWDNS-412-DA-10678,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10678_13-0130M.TIF,553137.jpg,"Dovydenas, Jonas,",Jonas Dovydenas (b. 1939) emigrated to USA in 1949. He is a graduate of Brown University and a free-lance photographer since 1968.,1939.0,,10045877.0,Reno (Nev.),"39 31 N, 119 48 W (39.517, -119.8)",Pollution and Environmental Damage
553259,1973-08-01,"AUGUST BRINGS THE ""D'AUG DAYS"" TO FOUNTAIN SQUARE. ""D'AUG DAYS"" IS A MONTH LONG FESTIVAL OF ARTS PRESENTED TO, FOR, AND SOMETIMES BY, THE PEOPLE. CROWDS IN THE SQUARE WATCH AS DANCERS PERFORM UNDER SPOTLIGHTS",180/60/010800,NWDNS-412-DA-10800,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/stillpix/412-da/412-DA-10800_13-0252M.TIF,553259.jpg,"Hubbard, Tom,","Tom Hubbard (b. Harvey Thomas Hubbard, July 18, 1931), photojournalist and Documerica photographer in the 1970s, was a local television director for ten years in Norfolk, Virginia and Atlanta, Georgia, before switching to newspaper photojournalism in Atlanta. He moved to the Cincinnati Enquirer for twelve years. While at the Enquirer, from 1966 to 1978, he won twenty-two Ohio awards for photojournalism and two national awards, including a National Press Photographers Association award for best photo story coverage of the Senate Watergate hearings.

Hubbard did freelance photojournalism in Cincinnati from 1978 to 1983, primarily doing work for local hospitals and for Black Star Photo Agency in New York. His Black Star assignments have appeared in many national magazines including Time, People Weekly, TV Guide, US Magazine, The New York Times, BusinessWeek, Fortune, Barrons, Der Spiegel, Family Circle, Good Housekeeping, etc. Hubbard holds master¿s from the University of Cincinnati. He taught photojournalism at The Ohio State University School of Journalism and Communication from 1983 to 1998. He has been creating and showing digital abstract art since 2000.",1931.0,,10045412.0,Cincinnati (Ohio),"39 09 N, 084 27 W (39.15, -84.45)",People and Community
