complaint_id,product,issue,state,date_received,narrative
6674790,Credit card or prepaid card,Problem with a purchase shown on your statement,CA,2023-03-11,"On XX/XX/2023, I erroneously paid a Merchant, XXXX  XXXX, for {$1000.00}, which I informed American  Express, several times on several ocassions, by telephone and in writing. 

XXXX XXXX XXXX XXXXXXXX, XXXX  and XXXX XXXX XXXX XXXX never contested my claim or disputes but American Express insisted on charging or debiting my Credit Card ending in XXXX, acting as if they the third party collector. 

I consider this repeated action, pure and simple harassment which is tantamount to violations of Fair Debt Collection Practices Act."
6654218,Credit card or prepaid card,Problem with a purchase shown on your statement,AL,2023-03-06,"I signed up for a navyist rewards card for old navy at a location in XXXX on XX/XX/XXXX, I was told that there would not be any interest or other charges on it unless I made a purchase. I never received the card and didnt think about it until I noticed on my credit statement that I lost XXXX points due to an outstanding charge of {$29.00} that was increased by {$200.00} on XX/XX/XXXX to a total of {$230.00} I called Barclays in late XX/XX/XXXX or early XX/XX/XXXX and filed a fraud report and asked them to cancel the credit card, they told me I would get a call regarding my report in 2-3 weeks, I waited 4 weeks and called them mid XXXX to check on the status of my report, they redirected me to someone who asked for my credit card information, I told them I never received the card and that I was calling to check on the status of my report, they told me they couldnt do anything without my card number."
6666158,Student loan,Dealing with your lender or servicer,NJ,2023-03-08,Mohela is not even processing my XXXX application. They are closing it as a duplicate or canceling it. There isnt a duplicate or at least an approved one so this pushes the processing time even further due to their mistake.
6645823,Checking or savings account,Managing an account,TX,2023-03-04,"I filed an EFT Dispute on XXXXXXXX XXXX, XXXX, TX requesting a full refund of a federally protected Administrative Fee of {$150.00} the apartment manager charged to my account, after denying my application. Federal consumer financial protection laws prohibit apartment complex owners and managers from keeping administrative fees after denying an application to lease. Frost granted a provisional credit, then reversed it taking the money out of my account. I am now overdrawn and have sent an EFT dispute demanding that they immediately return the funds to my account. I further reported that I would file this dispute with CFPB."
6660598,Mortgage,Trouble during payment process,PA,2023-03-07,"In XXXX of 2022 I notified the lender about not being able to make a payment on my loan. At which time they notified me that I have the option of requesting a forbearance on my loan for up to 6 months, with the ability to get a deferment to the end of my loan period. I submitted the request and it was approved. I paid all but 2 months of payments. In XXXX of 2022, I spoke to a representative from Mr. Cooper about the deferment and they submitted a request. Today, I found out that I'm two months behind because the "" Investor '' that has my loan does not support a deferment, and I have to come up with {$3200.00} to bring my account up to date. This was all very deceptive and I feel it is not in the spirit of the Federal COVID relief Program. 

Mr. Coopers solution to the request a Loan Modification program, ( at which I lose my rate, and have to take a higher current rate ) or pay the amount in full."
6642572,Mortgage,Trouble during payment process,WA,2023-03-03,"1. My ex-wife has sought to change the insurance provider on our home mortgage. Wells Fargo tell me they must make the change ; if requested. Should the change occur we risk the current insurer XXXX XXXX ceasing the remedial work they are doing in the house due to flooding. 

2. WF also have no rules to manage conflicting parties.

3. The FBI and DoJ notified me that XXXX XXXX was part of a crime family  and would seek to undertake a fraud - insurance and financial - against me and the insurers. The circumstances of the flooding point to her negligence."
6671912,Debt collection,Communication tactics,MI,2023-03-10,"Midland Credit XXXX has consistently called me multiple times a week, including weekends and evenings. They persisted even when I was overseas in another country for approximately 2-3 days before discontinuing, then continuing a month following my return. I no longer allow phone calls to numbers in my phone to ring because of the nuisance calls from this abusive company. At the height of these calls, I was receiving them 6 days a week ( Sun - Fri ), around XXXX 2022. I can obtain these records from XXXX, my service provider, if required. They also use multiple phone numbers rather than one number with multiple lines, thereby making it impossible to avoid their harassment via blocking numbers."
6632503,Checking or savings account,Managing an account,KY,2023-03-02,"XX/XX/2023 I had a mobile check deposit for XXXX that was obtained by a personal loan. The next day I was no longer able to access my online account or use my debit card. After I contacted the bank they stated they had put my account on hold to ensure the check had cleared. The check has cleared but the bank has closed my account and refuses to fund me my money and claims they are sending the money back to the lender. I just want to obtain my money, I am a single mother and need the funds."
6655247,Mortgage,Trouble during payment process,NJ,2023-03-06,"I have been trying to get SLS.net my mortgage processor to remove the PMI I pay every month. They insist that I hire an assessor in order for me to remove the PMI. The mortgage itself is below the 20 % threshold as I under the law. My current principal amount is {$310000.00}. My ORIGINAL BALANCE was {$390000.00}. 

The difference in the two amounts is 22.38 %. Please assist me in getting this company to remove PMI. Their parent company is XXXX XXXX and they have a reputation for ripping off the consumer."
6673862,Student loan,Dealing with your lender or servicer,TN,2023-03-09,"I have contacted EdFinancial Services twice to correct inaccurate information reporting on my student loans. They have a XXXX loan reporting under the wrong college. The correct college should be XXXX XXXX XXXX which I attended from XXXX XXXX XXXX. However, they have loans listed under my undergraduate college which I graduated from in XXXX. There is no way possible that I took out a XXXX XXXX during undergrad in the previous year when the XXXX loan was disbursed in XXXX. This issue has caused problems with enrolling in another college."
6642951,Checking or savings account,Managing an account,CA,2023-03-03,I purchased something from a website on XX/XX/XXXX just to find out it was a scam. I contacted my bank and told them this and sent them emails exchanged between myself and the merchant. The merchant responded and stated that my refund will be sent within XXXX business days from the XXXX of XXXX. I sent these emails to my bank and they denied my claim for a refund. I then reached out to the merchant again to verify and they have been silent since the XXXX of XXXX. When I try to call the number on their website it says it is disconnected. My bank told me to resubmit and someone higher up will take a look. They then told me they will follow up. After about XXXX days I reached out and they said that it was denied again.
6633081,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,VA,2023-03-02,"A 2nd dispute was created after the initial one, the 2nd dispute was completely ignored and closed almost immediately upon opening it. It was opened and closed on XX/XX/XXXX in a matter of minutes and no analysis of supporting documentation thoroughly proving that the account reported was paid, as agreed, in full. 

Experian refuses to acknowledge the payment receipt, and ACH transfer, and even attempting to reinvestigate does nothing. Since this has happened twice I am generating a 2nd report. 

Initial debt was incurred to XXXX over a leave sell error, the debt notification was issued on the XXXX of XXXX, and arrived by mail on the XXXX of XXXX. It was paid in full on the XXXX of XXXX for a matter of XXXX dollars as reflected on both the pay.gov  receipt showing a XXXX debt, and the ACH transfer from my bank account."
6677299,Debt collection,Communication tactics,IL,2023-03-10,The MMC company is sending me letters in the mail about a debt I do not have with them. I closed out an account with my original creditor. This MMC company calls me every day and leaves me voicemails. I do not owe them anything.
6633859,Debt collection,Communication tactics,MI,2023-03-01,"I have asked XXXX XXXX XXXX to not contact anyone else but myself at phone number XXXX multiple times, they keep calling people they think are related to me after I told them multiple times not to. They also have given me multiple different stories about amount owed and said they dont know what a validation notice is. They call multiple times in a row multiple times a day."
6676178,Debt collection,Communication tactics,UT,2023-03-10,"This debt is paid with a settled amount of {$1800.00}. I have been told by numerous agents that as soon as the payment processed from my bank account, they would send an automated email with a receipt of payment. I have called them 8 times from XXXX and continue to be given different information by each agent. They have processed my payment and have told me they show a {$0.00} balance on their end but will not provide me with an email showing I have paid this debt. 

I have been told I need to wait longer, I need to wait until XXXX ( XX/XX/10 ) by Noon, to call back at a different time, that the email was coming today, there is no one who can just use a company email to send this information, a different department handles the emails but I can not talk to that department because they dont handle phone calls, and then most recently have been told that their systems are down and they can not provide me with a letter. 

I legitimately am just asking for proof that they have received the payment I have made. I have attached a photo of my bank statement showing the payment has processed."
6627837,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,FL,2023-03-01,I am interested in disputing all inaccurate information on my credit report with experian. checking my file ive noticed alot of mislead data that is hindering me. please delete an correct the information listed.
6664175,Debt collection,Communication tactics,CA,2023-03-09,"In approximately 2021, Portfolio Recovery Associates , LLC, began calling me repeatedly even after I told the caller to stop calling my telephone number because I did not know of them or whatever names they were also associated with at that time. But, they are still calling all day-everyday."
6643407,Checking or savings account,Managing an account,CA,2023-03-03,I had been through a scam and filed multiple claims as there were multiple transactions and as of right now two of them have been rejected as they have gathered evidence that it was not a scam. I was lied to about receiving tutoring and a software which then led to extortion. These scammers also lied about being in the country. The officer I am dealing with confirmed to me that they are using fake phone numbers to contact me. I have the surgeries involves as well. The two that have been rejected are for {$450.00} and {$360.00}. I am XXXX and I was scammed.
6632559,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,GA,2023-03-02,I have contacted credit bureau 2 times to remove bankruptcy off report I have never filed bankruptcy before and I don't know where this is coming from I have attached documents from court system bureau stated is was removed and it hasn't been
6709544,Student loan,Dealing with your lender or servicer,SD,2023-03-18,"I and many others according to posts on XXXX received an email from Great Lakes Loans that the loans would be transferred to Nelnet. According to federal student aid, they are the same company. The email I received from them states that the account will be closed and a new one opened up. 
"" XXXX : Great Lakes will report your account ( s ) as closed due to the transfer. Nelnet will then open a new account ( s ) with the same total balance for each loan you have, and report your student loan ( s ) to the four nationwide consumer reporting agencies ( XXXX, XXXX, XXXX, and XXXX ). Within 90 days of the transfer, these changes will be reflected on your credit report, and Nelnet will continue to report on your federal student loan ( s ). '' As this is a close old account and open new account situation, this will very likely have a negative effect on my and many other 's credit scores, when in comparison there is supposed to be a name transfer which would supposedly keep the account age intact, and supposed to not impact credit scores, according to the XXXX XXXX XXXX XXXX."
6677278,Debt collection,Communication tactics,TX,2023-03-10,"Hello, Ive been receiving none stop phone calls from this number with NO voicemail early mornings everyday from XX/XX/XXXX to now. They have to remember that we still have to WORK and cannon answer the phone. I work in the medical field which requires a high demand of my time. I also receive a lot of spam calls. If you do not leave a message or if its not a phone number I recognize I do not answer. Creditors can also contact me via email which has not been done. Then j check my credit report on an account that has been closed since XX/XX/XXXX stating I missed a payment which knocked me down XXXX?? Im not understanding this process."
6643974,Checking or savings account,Managing an account,RI,2023-03-03,"I use the XXXX XXXX business debit card to conduct my transaction on the XXXX platform as a XXXX XXXX. I rented a car and the bank withheld the amounts towards the rental. When rental contract ended and the rental company charged the account, the bank did not release the money making me responsible for paying the rental while bank still held on to the money. I called the bank multiple times for them to release my money but they have not and I deal with these condescending and unprofessional customer service agents. Two transactions {$380.00} and {$190.00}. It has been more than 3 weeks"
6639760,Checking or savings account,Managing an account,AL,2023-03-02,"On XX/XX/XXXX, I contacted Chime regarding fraudulent use of my debit card and I also reported it stolen. They claim to issue me a new one, I have not received it yet - My first 3 transactions which totaled close to XXXX was denied- for no reason whatsoever. Everytime I call to check the status of my claim- I am told different lies by different people claiming to be Supervisors. 
I was also told while my claim was being investigated that I would receive a provisional credit for my loss of money and that was also a lie. 
My dispute claim numbers are XXXX And XXXX. 
I was denied on XX/XX/XXXX. 
This has affected me and my family a great deal and placed us in a huge financial burden while all this time - Chime and its employees lied to me."
6640117,Debt collection,Communication tactics,FL,2023-03-02,"I.C. Systems contacted me during working hours, which is an inconvenience to me. Also, my number is registered on the National Do Not Call List as of XX/XX/2022. I.C. System, IncXXXX is violating the Telephone Consumer Protection Act by continuously causing my phone to ring during my working hours."
6677921,Student loan,Dealing with your lender or servicer,CO,2023-03-10,"I am still in school earning my XXXX and Sallie Mae has told me they are deferring my loans until I finish my XXXX. However, they are still requiring that I pay the interest on the loans each month, even though I am not paying down the principal. By doing this, Sallie Mae is making more money off the loans because the interest payments will never go down until I pay the balance, but they do not ( and I can not ) require principal payments. 

Essentially, they are taking advantage of the lenders by pretending to offer a "" deferment '' when in reality, they know they are just getting more time to collect the highest amount of interest from their borrowers. 

I pay over {$500.00} a month in these interest payments per month."
6632483,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,CA,2023-03-02,"This is my follow-up request that I have been a victim of identity theft and that no one seems to care, that I want to dispute specific records in my credit file that do not belong to me, or that I have signed any agreement. The items I'm challenging have nothing to do with any transactions I've done or authorized to gain products, services, or money. Please remove the following : XXXX XXXX XXXX XXXX XXXX, CA XXXX XX/XX/2021 XXXX XXXX Balance : {$3900.00} XXXX XXXX  XXXX XXXX Balance : {$9400.00}"
6646254,Checking or savings account,Managing an account,TN,2023-03-04,Well I was charged overdraft fee for something that wasn't possible I have receipt my balance was XXXX I withdrew XXXX ; plus surcharge then I turned around and withdrew XXXX plus surcharge I was told that I overdraft XXXX dollar which was impossible from my balance and the bank don't want to give me my money they also charged me XXXX over draft fees which is impossible I have proof
6646261,Mortgage,Trouble during payment process,CA,2023-03-04,"The mortgage payments were paid ahead of time with Carrington Mortgage however there is a discrepancy with the account. There is an issue with the payment portal and the way it is being applied with Carrington Mortgage and I was charged late fees. For example, when I asked about history Carrington Mortgage told me "" Close of escrow date XX/XX/XXXX. First payment due, XX/XX/XXXX, and the payment was received XX/XX/XXXX. '' which does not make sense. In the past, I had to file complaints regarding escrow and insurance payment discrepancies as well. The principal balance is not accurate and I am concerned the wrong history is being reported to the credit reporting agencies."
6695062,Student loan,Dealing with your lender or servicer,WA,2023-03-14,"I received a government scholarship grant from the XXXX in XXXX. That grant was converted to a debt without my knowledge, passed to collections, and my XXXX tax return was taken and put toward that debt. 

I did not have the opportunity to justify that I satisfied the grant stipulations and was not informed the grant was being recovered. 

I also can not get information about the debt including the terms, and do not have a way to pay this back in a fair way. 

The only information I received was a debt collector notice and then a letter from IRS about my tax return being taken after the fact."
6675742,Credit card or prepaid card,Problem with a purchase shown on your statement,AP,2023-03-10,"Transaction date : XX/XX/2022. 
Amount : {$960.00}. 

I am an XXXX XXXX stationed in XXXX. While vacationing in XXXX I signed a non-binding agreement to purchase 2 tailored suits. However, upon finding out they were scamming and overcharging people, I canceled the order and did not go in for my measurements/fitting. The merchant, being the scammers that they are, proceeded to charge my card anyway. I disputed this charge over a month ago. The company sided with the merchant because I signed the agreement. However, the merchant NEVER provided proof that the items were delivered to me. I showed them evidence that I never even took the measurements. The credit card company outright refuses to send me the alleged evidence they collected to arrive at their conclusion. Instead, they are asking me to proof that the items were never delivered. How am I supposed to do that? The burden of proof is on the merchant as in showing signed delivery confirmation."
6635349,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,TX,2023-03-01,Please see the attached letter from XXXX XXXX as well as the universal data form and update the account that is reporting inaccurately. The account is XXXX XXXX ending in XXXX. The late payment for XX/XX/2020 should be removed and updated immediately. The company has agreed to a goodwill amendment.
6669853,Student loan,Dealing with your lender or servicer,FL,2023-03-09,"My loan balance is not correct. The current balance shown by Fed Loan is {$340000.00}. 

I have gone to Fed Loan and they do not have any loan documents to prove my loan balance which keeps accruing interest. I called and they told me to go to my loan servicer XXXX. They couldn't help and referred me back to Fed Loan. 

I proceeded to find out what my true loan balances were by going back to my university, XXXXXXXX XXXX ( currently XXXX XXXXXXXX XXXX ) and was able to obtain a transcript from the registrar showing my financial activity between XXXX when I last attended school. I graduated on XXXX XXXX with my XXXX XXXX. 

My transcript shows that I had a total of XXXX XXXX XXXX XXXX student loans of {$31000.00}. How did we get to {$340000.00}?"
6668165,Credit card or prepaid card,Problem with a purchase shown on your statement,CA,2023-03-08,"I hired a moving company to perform our move from XXXX, XXXX  to XXXX, XXXX. The total amount of the dispute was {$18000.00} as the delivery company didn't deliver the items on the contractual date ( not even close ) also, when they did delivery it they only delivered 40 %, when the contract stated it would be all delivered on same date. The rest of our move took weeks and they breached agreement by putting our items in storage and damaging a lot of our items, which surpassed {$18000.00}. 

Citi didn't even investigate or discuss with merchant. They said over the phone that they would be reaching out to merchant and getting their side of the story ( which was false, as they stated after they never moved forward ) and never provided a reason. During this 1 month process, not a single email or phone call, and simply declined to investigate. I escalated to the executive team and they said I would have to deal with merchant - but hold on, what's the purpose of the credit card dispute process if the merchant doesn't honor their products and services."
6685927,Student loan,Dealing with your lender or servicer,IN,2023-03-13,I have well over 120 qualifying and employment verified months for my student loans to be forgiven under PLSF. MOHELA has my account and has put me under 2 ninety day reviews even though they have ALL of the correct paperwork verifying my employment as a XXXX  and working at XXXX. My loans also have Senator XXXX XXXX on my account to act as POA since I've had nothing but a mess from XXXX  and now Mohela. Enough is enough. Action needs to take place.
6639878,Checking or savings account,Managing an account,WI,2023-03-02,"My checking accounts with US Bank were placed on a hold. Called customer service and they said the hold was placed by the branch. Called the branch, they said the hold was lifted and that mobile banking access would be reinstated. 

Had to call customer service, waited 45 minutes for mobile banking to be reinstated, once I had access I realized I can not use XXXX, card or deposit. Had to call c.s again and they said theres still two hold, waited on the phone 45 minutes again to be told the branch is working on it Called the branch and they said theres only two of us here so you have to wait."
6677644,Debt collection,Communication tactics,AZ,2023-03-10,"I have sent a letter certified as the fraudulent contract was never validated. You are attempting to ruin my reputation with a contract that isnt enforceable. The contact never had a meeting of the minds or proper consideration. Before they could ruin my credit they would have to arbitrate with me per their clause ( Which is invalid ). They ignored my request and continue to call my business phone ( calls is down below ) I have expressed in the letter that was delivered to your office on XXXX XXXX ( letter will be attached ) that all communication should be in writing. They ignored my letter. This violates Fdcpa, Tila, Tcpa, FTC, contract law ( UCC ), registration act, securities exchange act of 1933, G.A.A.P violations and more. The letter stated that your company couldnt harm my credit until validating my offer to perform under conditions precedent. This is my last attempt to come with an agreement. I will go seek damages if this company chooses not to act. I will continue to stay in honor to the laws of the land. Your company is in violation."
6639065,Credit card or prepaid card,Problem with a purchase shown on your statement,NH,2023-03-02,"I had disputed a XXXX transaction worth {$230.00} on XX/XX/XXXX and wells fargo has nothing done anything until date XX/XX/XXXX and they call me today asking for more information and stated that they haven't worked on my claimat all. It's been 4 weeks and that claim hasn't moved a bit. When I called in today, this lady XXXX from the claim department was pathetically rude and when I asked her for her name she refused to give that to me and after asking that repetitively she finally told what her name was. This is ridiculous customer service and such people should seriously be fired. I need my claim resolved asap Claim ID # XXXX"
6676587,Debt collection,Communication tactics,TX,2023-03-10,"I have been receiving automatic calls from a company called ProCollect requesting that I contact them to settle an amount of {$150.00} that I owe. This amount has been reported in my credit report. I have called them to provide me with proof of this debt and they have not provided any proof. The last time I received a call from ProCollect was XX/XX/XXXX or XXXX, 2023."
6648038,Mortgage,Trouble during payment process,OH,2023-03-04,"On XXXX XX/XX/XXXX, I sent a letter to US Bank inquiring about the processes for 100 % XXXX Veterans and their Mortgages. 

I was told once US Bank verified the 100 % XXXX Veteran status with the XXXX XXXX XXXX 's office they'd conduct an Escrow Analysis. I sent them the Certificate as well from XXXX XXXX XXXX XXXX XXXX. 

US Bank received my Tax bill for XXXX in XXXX and conducted an Escrow Analysis. But my XX/XX/XXXX was still {$1000.00}. XXXX 's payment was reduced to {$790.00}. However, XXXX 's payment is {$960.00}. Upon conducting the Escrow Analysis, US Bank sent me a check for the Escrow overage. 

Upon contacting US Bank on XXXX XXXX XXXX, 30 minutes on the phone still did not yield me any answers as to why my mortgage payment keeps changing. 

I was told I'd receive a phone call within 48 hours. To date, no one from US Bank has contacted me."
6655096,Mortgage,Trouble during payment process,GA,2023-03-06,"RE : CASE NUMBER XXXX Please note that I have contacted Wells Fargo several times requesting my XXXX Escrow Review Statement. Each time I received empty promises by customer service representatives that it would be mailed within ten business days. 

Instead of sending me requested document, however, on XX/XX/XXXX, I received an email stating my tax document has been corrected... 

Wells Fargo Mortgage 's continuous failure to give me correct information without delays, as required by law, leaves much to be desired from a mortgage lender. 

Kindly assist."
6653675,Mortgage,Trouble during payment process,VA,2023-03-07,Truist has changed the amount due multiple times without notifying me prior to the due date. They have also charged me for fees that they havent notified me they would charge me for and can not explain what the fees are when I call about them. Not a single department knows what the fees are. I spend hours every month trying to find out what the fees are and have them removed. Each time Im told the fees will be removed but yet the fees show up the next month. Ive never been in default nor have I missed a payment.
6647758,Mortgage,Trouble during payment process,WI,2023-03-04,"We currently have XXXX attached to our mortgage payment and we have paid extra each month to get the balance down below XXXX XXXX XXXX. Once we did that I requested to have the XXXX removed from our mortgage and was told that we need to refinance in order to have it removed. 

Our current mortgage rate is XXXX XXXX, so it would be prohibitively expensive to refinance at this time."
6684856,Debt collection,Communication tactics,NC,2023-03-12,"Comenity Bank repeatedly calls me up to 10-15 times a day for payment on my credit card. Sometimes they call from a blocked number, every other minute. They have somehow gotten my mother 's phone number and have left her voicemails saying that they have attempted to call my place of employment- which is in fact illegal. She has kept these voicemails and they include the names of the representative. 

I also have a voicemail from representatives XXXX and XXXX on XX/XX/2023, stating that he recommends that it would be in my best interest to contact him with the name of my attorney, and if not, then to call him."
6676020,Debt collection,Communication tactics,NM,2023-03-10,collector is desrespecful to my family members/XXXX XXXX was told of following the 7-7 law we ask him to stop calling/XXXX to XX/XX/ he has called 12 times violating the 7-7 law/he was ask not to call unless call comes from upper management/we asked XXXX XXXX the address he has on file and gave a wrong address/ we requested to sent notification letter to correct address and did not responded/XXXX XXXX works for CENTURY DEBT COLLECTION AGENCY calls from a private number every time/
6711933,Student loan,Dealing with your lender or servicer,SC,2023-03-17,"Mohela is using the dates of the signature blocks ( section 4 employer certification ) This is the date the employer signed the forms to be submitted to Mohela, above this section it is clearly checked that I am still employed on both forms from each employer. 

This is a mistake on Mohela 's side and they insist that I am no longer employed as of XX/XX/2022 and XX/XX/2022 Please see attached documents and the dates showing for signature signing not employment ending."
6636615,Checking or savings account,Managing an account,OH,2023-03-01,"XXXX user id Password- ( XXXX ) last known XXXX banking app online has been compromised and others including my sister XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX. Have all my identity and have been changing my passwords and pins to my bank accounts and have been changing my accounts around with all of my information including my ssn XXXX, XXXX XX/XX/1975, address XXXX XXXX XXXX XXXX XXXX Ohio XXXX, and I have reason to believe I'm being watched because my information keeps getting known to individuals above and my passwords and pins I keep changing them and someone keeps getting them! Please help me with this id theft alert problem! I've made a police report and a id theft .gov report! Not to mention all 3 credit reports agencies have all fraudulent information reported by my sister and others above that have stolen my identity! Please give me a report on all names listed on who reported what items on my credit bureau it is all false information!"
6642241,Checking or savings account,Managing an account,NE,2023-03-03,"On XXXX XXXX 2023 XXXX was garnished from my Wells Fargo checking account by order of the XXXX XXXX XXXX in Nebraska. I am a XXXX XXXX XXXX veteran of the XXXX XXXX. The funds in this account were entirely made up of a housing allowance issued by the VA, Pell Grants, and student loans exempt from garnishment. I scheduled a hearing on XX/XX/2023 at XXXX with the XXXX XXXX XXXX XXXX which they agreed and created a Journal Entry and Order stating that the funds are exempt. The XXXX XXXX XXXX faxed Wells Fargo directly this order. Today on XX/XX/ 2023 I was told that the court order was not enough for them to release these funds that shouldn't have been held in the first place. I'd like to file a formal complaint that Wells Fargo is violating Federal Law under the CCPA and a court order that the funds are exempt leaving a veteran student with no means to pay his rent."
6653008,Debt collection,Communication tactics,AZ,2023-03-07,"THIS COMPANY CALLS EVERY SINGLE DAY 2-3X/DAY, AT ALL HOURS OF THE DAY. 
I HAVE REQUESTED TO BE PUT ON THE DO NOT CALL LIST SEVERAL TIMES. 
I HAVE NOTIFIED THE COMPANY THAT THIS IS A FRAUDULENT DEBT. 
IF I BLOCK THE COMPANY THEY JUST CALL FROM ANOTHER PHONE NUMBER - ALWAYS FROM A NEW STATE/REGION. 
EVEN IF I ANSWER THE CALL AND COMMUNICATE WITH THEM THEY WILL STILL CONTINUE TO CALL. 
I HAVE ALSO SUBMITTED A SUPPORT TICKET ON THEIR WEBSITE AND REGISTERED MYSELF WITH THE NATIONAL DO NOT CALL REGISTRY AND REPORTED THEM TO THE FTC AND THE HARASSMENT HAS NOT STOPPED."
6676816,Student loan,Dealing with your lender or servicer,NC,2023-03-10,"This person is very rude every time I talk to him. Today, he was extremely rude. This is what he said : "" it's your debt, not mine. '' Like why you would you say that to someone? Very rude! It's stressful enough to experience this."
6642283,Mortgage,Trouble during payment process,CA,2023-03-03,"I have a HECM Reverse Mortgage. Company who serviced ( XXXX ) declared bankruptcy and was taken over by Carrington Mortgage. My house flooded XX/XX/XXXX and we were in a hotel for months and are now in a house. My insurance company has issued checks to pay for the repairs so we can move home. ( By the way, my husband is XXXX and in a XXXX ) The insurance company has given me until XX/XX/XXXX to vacate the temporary housing and move BUT SINCE CARRINGTON HAS REPEATEDLY, FOR MONTHS, TOLD ME THE CHECK IS IN THE MAIL, AND IT HAS NOT BEEN, I AM SCARED TO DEATH MY FAMILY WILL HAVE NO WHERE TO LIVE since I have not received XXXX XXXX of the XXXX they are sitting on. I have been told I would receive calls ( more than one ) back from management, but NO ONE has EVER called. Nothing but dead air and speaking with a call center employee reading from a script."
6655259,Mortgage,Trouble during payment process,FL,2023-03-06,"I am writing the CFPB again regarding Shell Point Mortgage and their constant practice of falsely claiming that there is insufficient Flood insurance on my property and then placing their Lenders placed insurance on my account. When Shellpoint is contacted about these practices, Shellpoint continues to claim this is an error, but this is a pattern spanning several years. This is fraud! and the CFPB needs to put a stop to this. 
i have been vigilant in monitoring these practices by Shellpoint and its not an error its deliberate, its harrassment and its descrimination! and an attempt to defraud! customers."
6654242,Credit card or prepaid card,Problem with a purchase shown on your statement,NJ,2023-03-06,"M & T Bank denied my claim for charges that were illegally made on my credit card. My account was compromised along with my debits card, social security number and identification card because I lost my wallet with my credit card, debit card, social security card, and id in it on XX/XX/XXXX. I thought I left it at my job at the XXXX XXXX  I work in but It was not there when I returned there on the XXXX. 

The fraudulent transactions : - {$1300.00} from XXXX XXXX # XXXX - {$43.00} from XXXX XXXX XXXXXXXX XXXX XXXX  - {$920.00} from XXXX XXXX XXXX XXXX  Please look into this for me. M & T agreed to reimburse me for all fraudulent transactions. My identity and previous M & T credit card account ending in XXXX has been compromised. I need help with getting reimbursed for these fraudulent transactions."
6651100,Student loan,Dealing with your lender or servicer,CA,2023-03-05,"Nelnet Loan Services continues to refuse to fix a broken button when making a payment. When making a payment on its website, and when attempting to pay more than the minimum, there is a dialog box that pops up where you can check it so it does not advance the due date. Obviously Nelnet wants you not to check the box and tries to skip your next payment. Well that box has been broken for over six months now. I have asked three times over that period that they simple allow a person to check that box but they refuse to fix it. This is unacceptable. They should not be allowed to keep me debt longer through a broken website which they clearly are doing on purpose."
6711888,Student loan,Dealing with your lender or servicer,CT,2023-03-17,A loan amount was populated on my account for loan that I never received. No one from Mohela is responding to me and I can not receive the help I need to get the erroneous charges removed. This has been ongoing since XX/XX/XXXX and it is now XX/XX/XXXX. No one is calling me back.
6642933,Checking or savings account,Managing an account,MI,2023-03-03,"On XX/XX/2022 at XXXX I went to an XXXX atm to deposit cash into my Huntington checking account. I used my Huntington debit card to make a {$900.00} deposit using an XXXX atm. The atm took the money and never, I have a receipt showing the amount that was taken and it shows that it did not give my money back. 

I have filed 3 disputes with the Huntington Bank, and each time they come back saying they have found nothing. I have also reached out to XXXX, and they keep telling me that I would have to go through Huntington. 

I have been going around in circles trying to get my money back and no one is figuring anything out."
6672677,Student loan,Dealing with your lender or servicer,NY,2023-03-09,"I am being harassed by Navient, although I received approval for debt relief from the Federal government, which is unfortunately on hold due to a court order, however, I received an email on XX/XX/XXXX from XXXX XXXX XXXX, XXXX. XXXXXXXX XXXX XXXX serviced, but yet still being harassed for payments by Navient. Navient made claims that I was not eligible for debt relief, only Direct Loans were qualified, however, I did receive an email confirming I was approved prior to the court issues. When I told Navient to stop calling to only communicate to me by email on XX/XX/2023, I still continue to get calls, and now calls from another number but still XXXX XXXX XXXX twice on XX/XX/2023, and again on XX/XX/2023, it was Naivent calling and harassing me, when I repeated to no longer call me, the person on the phone continues to ask me for payment and would refuse to listen to my request for no phone calls. Can you please assist me or how this company can be reported and prevented from calling me?"
6635761,Mortgage,Trouble during payment process,FL,2023-03-01,"I refinanced my mortgage XX/XX/2021 and I was supposed to receive 3 checks totaling {$5300.00} but for the past year I have been calling Cardinal to check on the status of the checks and I was told numerous times that the checks are "" on the way '' but have not received anything thus far. 
At this point I feel that I am in titled to the checks plus compensation for the misleading information told repeatedly by customer service representatives."
6635031,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,MO,2023-03-01,"Transunion is showing a personal loan ( XXXX XXXX XXXX XXXX XXXX XXXX ) account on my credit report as open. However, this account was paid in full and closed in XX/XX/2022. I have tried to remedy this directly with Transunion numerous times ( providing supporting documentation ) in the last 5 months, but they refuse to correct their error. I will attach the supporting documentation to this complaint."
