comment_id,n_raters,n_toxic_votes,toxicity
751982,6,1,0.1666666666666666
5966012,6,1,0.1666666666666666
648481,6,1,0.1666666666666666
525757,6,1,0.1666666666666666
6287282,6,1,0.1666666666666666
957130,6,1,0.1666666666666666
613294,6,1,0.1666666666666666
6010414,6,1,0.1666666666666666
890234,6,1,0.1666666666666666
781625,6,1,0.1666666666666666
1025268,6,1,0.1666666666666666
5011354,6,1,0.1666666666666666
6219815,6,1,0.1666666666666666
7135528,6,1,0.1666666666666666
6032547,6,1,0.1666666666666666
580784,6,1,0.1666666666666666
7156200,6,1,0.1666666666666666
452353,6,1,0.1666666666666666
5107183,6,1,0.1666666666666666
5598218,6,1,0.1666666666666666
965691,6,1,0.1666666666666666
6181566,6,1,0.1666666666666666
5610094,6,1,0.1666666666666666
5172660,6,1,0.1666666666666666
793059,6,1,0.1666666666666666
923987,6,1,0.1666666666666666
6070517,6,1,0.1666666666666666
958485,6,1,0.1666666666666666
5134655,6,1,0.1666666666666666
5442960,6,1,0.1666666666666666
6313174,6,1,0.1666666666666666
5247081,6,1,0.1666666666666666
4996812,6,1,0.1666666666666666
5795245,6,1,0.1666666666666666
753992,6,1,0.1666666666666666
5626138,6,1,0.1666666666666666
6004150,6,1,0.1666666666666666
7065695,6,1,0.1666666666666666
969846,6,1,0.1666666666666666
7168577,6,1,0.1666666666666666
5988320,6,1,0.1666666666666666
7058166,6,1,0.1666666666666666
5937355,6,1,0.1666666666666666
590736,6,1,0.1666666666666666
5668873,6,1,0.1666666666666666
661061,6,1,0.1666666666666666
1074828,6,1,0.1666666666666666
5491599,6,1,0.1666666666666666
5740210,6,1,0.1666666666666666
278926,6,1,0.1666666666666666
5246355,6,1,0.1666666666666666
998969,6,1,0.1666666666666666
5088985,6,1,0.1666666666666666
7091505,6,1,0.1666666666666666
6069794,6,1,0.1666666666666666
5035160,6,1,0.1666666666666666
5457856,6,1,0.1666666666666666
6281033,6,1,0.1666666666666666
958824,6,1,0.1666666666666666
828570,6,1,0.1666666666666666
5008983,6,1,0.1666666666666666
519622,6,1,0.1666666666666666
6308660,6,1,0.1666666666666666
5490075,6,1,0.1666666666666666
721359,6,1,0.1666666666666666
6307369,6,1,0.1666666666666666
6003329,6,1,0.1666666666666666
7192680,6,1,0.1666666666666666
6098061,6,1,0.1666666666666666
349828,6,1,0.1666666666666666
581256,6,1,0.1666666666666666
696078,6,1,0.1666666666666666
5218709,6,1,0.1666666666666666
5703489,6,1,0.1666666666666666
656755,6,1,0.1666666666666666
914477,6,1,0.1666666666666666
6333375,6,1,0.1666666666666666
665891,6,1,0.1666666666666666
5187241,6,1,0.1666666666666666
645108,6,1,0.1666666666666666
5499061,6,1,0.1666666666666666
5759578,6,1,0.1666666666666666
5033691,6,1,0.1666666666666666
5119733,6,1,0.1666666666666666
5208923,6,1,0.1666666666666666
533512,6,1,0.1666666666666666
5400866,6,1,0.1666666666666666
5145140,6,1,0.1666666666666666
5366857,6,1,0.1666666666666666
1019786,6,1,0.1666666666666666
6088393,6,1,0.1666666666666666
5166165,6,1,0.1666666666666666
5026335,6,1,0.1666666666666666
5368567,6,1,0.1666666666666666
5772026,6,1,0.1666666666666666
5275216,6,1,0.1666666666666666
5851930,6,1,0.1666666666666666
795509,6,1,0.1666666666666666
5305652,6,1,0.1666666666666666
958933,6,1,0.1666666666666666
5886038,6,1,0.1666666666666666
6042473,6,1,0.1666666666666666
5060504,6,1,0.1666666666666666
5612909,6,1,0.1666666666666666
665307,6,1,0.1666666666666666
5149601,6,1,0.1666666666666666
5154675,6,1,0.1666666666666666
6017564,6,1,0.1666666666666666
5661525,6,1,0.1666666666666666
5770494,6,1,0.1666666666666666
5490662,6,1,0.1666666666666666
5499238,6,1,0.1666666666666666
791587,6,1,0.1666666666666666
6128477,6,1,0.1666666666666666
721954,6,1,0.1666666666666666
1050549,6,1,0.1666666666666666
394523,6,1,0.1666666666666666
6302295,6,1,0.1666666666666666
525517,6,1,0.1666666666666666
6226202,6,1,0.1666666666666666
5822155,6,1,0.1666666666666666
671907,6,1,0.1666666666666666
5113636,6,1,0.1666666666666666
5461964,6,1,0.1666666666666666
7071397,6,1,0.1666666666666666
960645,6,1,0.1666666666666666
705595,6,1,0.1666666666666666
6159937,6,1,0.1666666666666666
6021026,6,1,0.1666666666666666
6074229,6,1,0.1666666666666666
5887469,6,1,0.1666666666666666
5579688,6,1,0.1666666666666666
890414,6,1,0.1666666666666666
695112,6,1,0.1666666666666666
876570,6,1,0.1666666666666666
6306571,6,1,0.1666666666666666
6184258,6,1,0.1666666666666666
6064443,6,1,0.1666666666666666
6203768,6,1,0.1666666666666666
5795967,6,1,0.1666666666666666
720613,6,1,0.1666666666666666
5152190,6,1,0.1666666666666666
905365,6,1,0.1666666666666666
823500,6,1,0.1666666666666666
577469,6,1,0.1666666666666666
255263,6,1,0.1666666666666666
5275940,6,1,0.1666666666666666
5153461,6,1,0.1666666666666666
5938422,6,1,0.1666666666666666
492580,6,1,0.1666666666666666
5987976,6,1,0.1666666666666666
4980508,6,1,0.1666666666666666
7000403,6,1,0.1666666666666666
5539774,6,1,0.1666666666666666
390678,6,1,0.1666666666666666
481678,6,1,0.1666666666666666
5552643,6,1,0.1666666666666666
5037602,6,1,0.1666666666666666
424412,6,1,0.1666666666666666
567362,6,1,0.1666666666666666
644504,6,1,0.1666666666666666
5932478,6,1,0.1666666666666666
1084920,6,1,0.1666666666666666
341224,6,1,0.1666666666666666
5794089,6,1,0.1666666666666666
5003432,6,1,0.1666666666666666
7020317,6,1,0.1666666666666666
5419723,6,1,0.1666666666666666
284061,6,1,0.1666666666666666
5703602,6,1,0.1666666666666666
5245123,6,1,0.1666666666666666
983658,6,1,0.1666666666666666
271960,6,1,0.1666666666666666
7187767,6,1,0.1666666666666666
717250,6,1,0.1666666666666666
6106564,6,1,0.1666666666666666
5530899,6,1,0.1666666666666666
5186704,6,1,0.1666666666666666
6256877,6,1,0.1666666666666666
6002065,6,1,0.1666666666666666
989868,6,1,0.1666666666666666
402536,6,1,0.1666666666666666
5322806,6,1,0.1666666666666666
467947,6,1,0.1666666666666666
5906233,6,1,0.1666666666666666
6261987,6,1,0.1666666666666666
5782996,6,1,0.1666666666666666
5929235,6,1,0.1666666666666666
520022,6,1,0.1666666666666666
7101897,6,1,0.1666666666666666
613232,6,1,0.1666666666666666
5626506,6,1,0.1666666666666666
425312,6,1,0.1666666666666666
5042379,6,1,0.1666666666666666
5200744,6,1,0.1666666666666666
7059080,6,1,0.1666666666666666
5877386,6,1,0.1666666666666666
6014890,6,1,0.1666666666666666
6171054,6,1,0.1666666666666666
6083827,6,1,0.1666666666666666
640282,6,1,0.1666666666666666
6314164,6,1,0.1666666666666666
5913648,6,1,0.1666666666666666
5198142,6,1,0.1666666666666666
5173537,6,1,0.1666666666666666
7171526,6,1,0.1666666666666666
997264,6,1,0.1666666666666666
620874,6,1,0.1666666666666666
5405159,6,1,0.1666666666666666
5476491,6,1,0.1666666666666666
5183015,6,1,0.1666666666666666
717196,6,1,0.1666666666666666
6204725,6,1,0.1666666666666666
5436421,6,1,0.1666666666666666
461655,6,1,0.1666666666666666
5865168,6,1,0.1666666666666666
7155154,6,1,0.1666666666666666
5271769,6,1,0.1666666666666666
1024540,6,1,0.1666666666666666
5622956,6,1,0.1666666666666666
6253982,6,1,0.1666666666666666
5697978,6,1,0.1666666666666666
6076747,6,1,0.1666666666666666
6047304,6,1,0.1666666666666666
5148141,6,1,0.1666666666666666
5243797,6,1,0.1666666666666666
851607,6,1,0.1666666666666666
738012,6,1,0.1666666666666666
1084436,6,1,0.1666666666666666
5020293,6,1,0.1666666666666666
5907132,6,1,0.1666666666666666
5559178,6,1,0.1666666666666666
5586355,6,1,0.1666666666666666
6307515,6,1,0.1666666666666666
348443,6,1,0.1666666666666666
6273858,6,1,0.1666666666666666
866527,6,1,0.1666666666666666
5931717,6,1,0.1666666666666666
5270071,6,1,0.1666666666666666
243638,6,1,0.1666666666666666
6247414,6,1,0.1666666666666666
5137453,6,1,0.1666666666666666
799884,6,1,0.1666666666666666
5207128,6,1,0.1666666666666666
679177,6,1,0.1666666666666666
5268833,6,1,0.1666666666666666
6208858,6,1,0.1666666666666666
5251325,6,1,0.1666666666666666
5847952,6,1,0.1666666666666666
5886562,6,1,0.1666666666666666
4976251,6,1,0.1666666666666666
5550659,6,1,0.1666666666666666
5096244,6,1,0.1666666666666666
5190985,6,1,0.1666666666666666
5961910,6,1,0.1666666666666666
5049948,6,1,0.1666666666666666
866848,6,1,0.1666666666666666
5863373,6,1,0.1666666666666666
7141695,6,1,0.1666666666666666
5963206,6,1,0.1666666666666666
5789394,6,1,0.1666666666666666
5051894,6,1,0.1666666666666666
7159387,6,1,0.1666666666666666
604642,6,1,0.1666666666666666
5101257,6,1,0.1666666666666666
7090957,6,1,0.1666666666666666
916749,6,1,0.1666666666666666
7106194,6,1,0.1666666666666666
698809,6,1,0.1666666666666666
6035152,6,1,0.1666666666666666
5567452,6,1,0.1666666666666666
380160,6,1,0.1666666666666666
7042049,6,1,0.1666666666666666
475268,6,1,0.1666666666666666
7132299,6,1,0.1666666666666666
6299007,6,1,0.1666666666666666
713376,6,1,0.1666666666666666
6063655,6,1,0.1666666666666666
6211826,6,1,0.1666666666666666
991778,6,1,0.1666666666666666
7060323,6,1,0.1666666666666666
506424,6,1,0.1666666666666666
503763,6,1,0.1666666666666666
5778796,6,1,0.1666666666666666
5767812,6,1,0.1666666666666666
6283231,6,1,0.1666666666666666
6027950,6,1,0.1666666666666666
569228,6,1,0.1666666666666666
5758037,6,1,0.1666666666666666
6305743,6,1,0.1666666666666666
5697953,6,1,0.1666666666666666
6304905,6,1,0.1666666666666666
5846756,6,1,0.1666666666666666
5295819,6,1,0.1666666666666666
5668252,6,1,0.1666666666666666
7161992,6,1,0.1666666666666666
584874,6,1,0.1666666666666666
7165903,6,1,0.1666666666666666
7175376,6,1,0.1666666666666666
6060599,6,1,0.1666666666666666
1083701,6,1,0.1666666666666666
5693459,6,1,0.1666666666666666
5688127,6,1,0.1666666666666666
5947557,6,1,0.1666666666666666
6130564,6,1,0.1666666666666666
5538025,6,1,0.1666666666666666
692122,6,1,0.1666666666666666
369003,6,1,0.1666666666666666
6310953,6,1,0.1666666666666666
5249310,6,1,0.1666666666666666
5965111,6,1,0.1666666666666666
5278003,6,1,0.1666666666666666
713142,6,1,0.1666666666666666
5487750,6,1,0.1666666666666666
5281289,6,1,0.1666666666666666
707075,6,1,0.1666666666666666
6267970,6,1,0.1666666666666666
5584191,6,1,0.1666666666666666
5178615,6,1,0.1666666666666666
5544873,6,1,0.1666666666666666
5850793,6,1,0.1666666666666666
745120,6,1,0.1666666666666666
5420457,6,1,0.1666666666666666
744484,6,1,0.1666666666666666
402627,6,1,0.1666666666666666
5618573,6,1,0.1666666666666666
5161762,6,1,0.1666666666666666
6270224,6,1,0.1666666666666666
7070380,6,1,0.1666666666666666
470965,6,1,0.1666666666666666
5794483,6,1,0.1666666666666666
7148732,6,1,0.1666666666666666
445937,6,1,0.1666666666666666
770492,6,1,0.1666666666666666
7008646,6,1,0.1666666666666666
5927544,6,1,0.1666666666666666
5062146,6,1,0.1666666666666666
1061610,6,1,0.1666666666666666
5776886,6,1,0.1666666666666666
6034209,6,1,0.1666666666666666
5663367,6,1,0.1666666666666666
5821835,6,1,0.1666666666666666
5691715,6,1,0.1666666666666666
583312,6,1,0.1666666666666666
1068224,6,1,0.1666666666666666
5796467,6,1,0.1666666666666666
1028277,6,1,0.1666666666666666
5636582,6,1,0.1666666666666666
5115512,6,1,0.1666666666666666
6000060,6,1,0.1666666666666666
299773,6,1,0.1666666666666666
5244292,6,1,0.1666666666666666
304426,6,1,0.1666666666666666
6225036,6,1,0.1666666666666666
7134792,6,1,0.1666666666666666
5815028,6,1,0.1666666666666666
959557,6,1,0.1666666666666666
7058502,6,1,0.1666666666666666
5270944,6,1,0.1666666666666666
628631,6,1,0.1666666666666666
855341,6,1,0.1666666666666666
6047075,6,1,0.1666666666666666
502462,6,1,0.1666666666666666
7136114,6,1,0.1666666666666666
345230,6,1,0.1666666666666666
852183,6,1,0.1666666666666666
305726,6,1,0.1666666666666666
617200,6,1,0.1666666666666666
567410,6,1,0.1666666666666666
7109832,6,1,0.1666666666666666
5443268,6,1,0.1666666666666666
5828355,6,1,0.1666666666666666
576046,6,1,0.1666666666666666
902730,6,1,0.1666666666666666
580606,6,1,0.1666666666666666
5931895,6,1,0.1666666666666666
6277607,6,1,0.1666666666666666
5417140,6,1,0.1666666666666666
5596226,6,1,0.1666666666666666
6112277,6,1,0.1666666666666666
7132509,6,1,0.1666666666666666
5749000,6,1,0.1666666666666666
5142749,6,1,0.1666666666666666
5425362,6,1,0.1666666666666666
6290204,6,1,0.1666666666666666
398450,6,1,0.1666666666666666
258212,6,1,0.1666666666666666
5394153,6,1,0.1666666666666666
288584,6,1,0.1666666666666666
543279,6,1,0.1666666666666666
5403185,6,1,0.1666666666666666
912421,6,1,0.1666666666666666
502300,6,1,0.1666666666666666
5247930,6,1,0.1666666666666666
1076752,6,1,0.1666666666666666
634782,6,1,0.1666666666666666
5602861,6,1,0.1666666666666666
7110775,6,1,0.1666666666666666
5999436,6,1,0.1666666666666666
5431363,6,1,0.1666666666666666
5747448,6,1,0.1666666666666666
628371,6,1,0.1666666666666666
4970620,6,1,0.1666666666666666
5026028,6,1,0.1666666666666666
717949,6,1,0.1666666666666666
6082916,6,1,0.1666666666666666
6062903,6,1,0.1666666666666666
5908328,6,1,0.1666666666666666
895468,6,1,0.1666666666666666
5488736,6,1,0.1666666666666666
991927,6,1,0.1666666666666666
306343,6,1,0.1666666666666666
7000371,6,1,0.1666666666666666
5753690,6,1,0.1666666666666666
7167473,6,1,0.1666666666666666
5811756,6,1,0.1666666666666666
5396420,6,1,0.1666666666666666
5595881,6,1,0.1666666666666666
1061797,6,1,0.1666666666666666
1073884,6,1,0.1666666666666666
4968883,6,1,0.1666666666666666
7052347,6,1,0.1666666666666666
7128357,6,1,0.1666666666666666
5314448,6,1,0.1666666666666666
577403,6,1,0.1666666666666666
5244702,6,1,0.1666666666666666
5754833,6,1,0.1666666666666666
5498491,6,1,0.1666666666666666
5107191,6,1,0.1666666666666666
4983817,6,1,0.1666666666666666
5194907,6,1,0.1666666666666666
6220107,6,1,0.1666666666666666
869313,6,1,0.1666666666666666
5565455,6,1,0.1666666666666666
413234,6,1,0.1666666666666666
5607661,6,1,0.1666666666666666
6060582,6,1,0.1666666666666666
802180,6,1,0.1666666666666666
5461901,6,1,0.1666666666666666
6263257,6,1,0.1666666666666666
708009,6,1,0.1666666666666666
6001271,6,1,0.1666666666666666
5703871,6,1,0.1666666666666666
6257709,6,1,0.1666666666666666
569717,6,1,0.1666666666666666
402613,6,1,0.1666666666666666
7079439,6,1,0.1666666666666666
5624802,6,1,0.1666666666666666
803274,6,1,0.1666666666666666
6070199,6,1,0.1666666666666666
7100115,6,1,0.1666666666666666
1071978,6,1,0.1666666666666666
349358,6,1,0.1666666666666666
6228622,6,1,0.1666666666666666
6012285,6,1,0.1666666666666666
969614,6,1,0.1666666666666666
600385,6,1,0.1666666666666666
695063,6,1,0.1666666666666666
5468087,6,1,0.1666666666666666
5082684,6,1,0.1666666666666666
6141605,6,1,0.1666666666666666
291139,6,1,0.1666666666666666
6150885,6,1,0.1666666666666666
5091127,6,1,0.1666666666666666
1064040,6,1,0.1666666666666666
420745,6,1,0.1666666666666666
5147571,6,1,0.1666666666666666
5040368,6,1,0.1666666666666666
5794268,6,1,0.1666666666666666
771745,6,1,0.1666666666666666
7056263,6,1,0.1666666666666666
6183863,6,1,0.1666666666666666
5102453,6,1,0.1666666666666666
559590,6,1,0.1666666666666666
793243,6,1,0.1666666666666666
7057416,6,1,0.1666666666666666
6315491,6,1,0.1666666666666666
647949,6,1,0.1666666666666666
5661080,6,1,0.1666666666666666
5717341,6,1,0.1666666666666666
869774,6,1,0.1666666666666666
5765570,6,1,0.1666666666666666
6320563,6,1,0.1666666666666666
745525,6,1,0.1666666666666666
7179983,6,1,0.1666666666666666
6032904,6,1,0.1666666666666666
404355,6,1,0.1666666666666666
7155463,6,1,0.1666666666666666
417453,6,1,0.1666666666666666
1084636,6,1,0.1666666666666666
7013913,6,1,0.1666666666666666
7027828,6,1,0.1666666666666666
1050311,6,1,0.1666666666666666
5856429,6,1,0.1666666666666666
907288,6,1,0.1666666666666666
7181346,6,1,0.1666666666666666
5482218,6,1,0.1666666666666666
5169570,6,1,0.1666666666666666
6259420,6,1,0.1666666666666666
5345572,6,1,0.1666666666666666
7137407,6,1,0.1666666666666666
412279,6,1,0.1666666666666666
5745208,6,1,0.1666666666666666
742270,6,1,0.1666666666666666
5137619,6,1,0.1666666666666666
450664,6,1,0.1666666666666666
5222382,6,1,0.1666666666666666
6026942,6,1,0.1666666666666666
887309,6,1,0.1666666666666666
6288966,6,1,0.1666666666666666
747467,6,1,0.1666666666666666
5175340,6,1,0.1666666666666666
5665115,6,1,0.1666666666666666
414364,6,1,0.1666666666666666
6261226,6,1,0.1666666666666666
7025744,6,1,0.1666666666666666
998174,6,1,0.1666666666666666
6269898,6,1,0.1666666666666666
310967,6,1,0.1666666666666666
7086892,6,1,0.1666666666666666
4999764,6,1,0.1666666666666666
6000691,6,1,0.1666666666666666
860408,6,1,0.1666666666666666
5470398,6,1,0.1666666666666666
646079,6,1,0.1666666666666666
5933066,6,1,0.1666666666666666
579951,6,1,0.1666666666666666
6097681,6,1,0.1666666666666666
5781694,6,1,0.1666666666666666
555002,6,1,0.1666666666666666
5214053,6,1,0.1666666666666666
877874,6,1,0.1666666666666666
6160004,6,1,0.1666666666666666
709360,6,1,0.1666666666666666
7161441,6,1,0.1666666666666666
661868,6,1,0.1666666666666666
5474094,6,1,0.1666666666666666
1084135,6,1,0.1666666666666666
7172202,6,1,0.1666666666666666
1044390,6,1,0.1666666666666666
4980288,6,1,0.1666666666666666
7139232,6,1,0.1666666666666666
391110,6,1,0.1666666666666666
765709,6,1,0.1666666666666666
5050016,6,1,0.1666666666666666
5163432,6,1,0.1666666666666666
6050809,6,1,0.1666666666666666
6154680,6,1,0.1666666666666666
4967838,6,1,0.1666666666666666
6156188,6,1,0.1666666666666666
5183873,6,1,0.1666666666666666
5382434,6,1,0.1666666666666666
5034251,6,1,0.1666666666666666
372653,6,1,0.1666666666666666
7172644,6,1,0.1666666666666666
915349,6,1,0.1666666666666666
6171265,6,1,0.1666666666666666
5290406,6,1,0.1666666666666666
5252707,6,1,0.1666666666666666
862492,6,1,0.1666666666666666
5676477,6,1,0.1666666666666666
5375684,6,1,0.1666666666666666
484655,6,1,0.1666666666666666
749480,6,1,0.1666666666666666
5832023,6,1,0.1666666666666666
882666,6,1,0.1666666666666666
5619784,6,1,0.1666666666666666
691286,6,1,0.1666666666666666
398069,6,1,0.1666666666666666
5181347,6,1,0.1666666666666666
1052599,6,1,0.1666666666666666
5106040,6,1,0.1666666666666666
5921389,6,1,0.1666666666666666
6264426,6,1,0.1666666666666666
5749351,6,1,0.1666666666666666
6291066,6,1,0.1666666666666666
5049063,6,1,0.1666666666666666
842985,6,1,0.1666666666666666
591506,6,1,0.1666666666666666
881479,6,1,0.1666666666666666
6008501,6,1,0.1666666666666666
7074133,6,1,0.1666666666666666
689456,6,1,0.1666666666666666
5532217,6,1,0.1666666666666666
608814,6,1,0.1666666666666666
5809330,6,1,0.1666666666666666
5668657,6,1,0.1666666666666666
5751158,6,1,0.1666666666666666
5833931,6,1,0.1666666666666666
406628,6,1,0.1666666666666666
6119171,6,1,0.1666666666666666
886070,6,1,0.1666666666666666
5151858,6,1,0.1666666666666666
244015,6,1,0.1666666666666666
5878958,6,1,0.1666666666666666
494732,6,1,0.1666666666666666
5434933,6,1,0.1666666666666666
1030121,6,1,0.1666666666666666
905922,6,1,0.1666666666666666
6261312,6,1,0.1666666666666666
6023165,6,1,0.1666666666666666
928051,6,1,0.1666666666666666
5832308,6,1,0.1666666666666666
737093,6,1,0.1666666666666666
7187340,6,1,0.1666666666666666
1077024,6,1,0.1666666666666666
5746871,6,1,0.1666666666666666
392589,6,1,0.1666666666666666
4980037,6,1,0.1666666666666666
7111015,6,1,0.1666666666666666
6179979,6,1,0.1666666666666666
5764289,6,1,0.1666666666666666
5083339,6,1,0.1666666666666666
5943298,6,1,0.1666666666666666
332729,6,1,0.1666666666666666
7058141,6,1,0.1666666666666666
5148650,6,1,0.1666666666666666
1053124,6,1,0.1666666666666666
7092534,6,1,0.1666666666666666
6214500,6,1,0.1666666666666666
297040,6,1,0.1666666666666666
6096607,6,1,0.1666666666666666
984369,6,1,0.1666666666666666
5249754,6,1,0.1666666666666666
5858432,6,1,0.1666666666666666
5410727,6,1,0.1666666666666666
249270,6,1,0.1666666666666666
5251250,6,1,0.1666666666666666
5152249,6,1,0.1666666666666666
6035740,6,1,0.1666666666666666
6263818,6,1,0.1666666666666666
7086989,6,1,0.1666666666666666
785324,6,1,0.1666666666666666
708372,6,1,0.1666666666666666
6106118,6,1,0.1666666666666666
7132003,6,1,0.1666666666666666
5533604,6,1,0.1666666666666666
5791045,6,1,0.1666666666666666
7164355,6,1,0.1666666666666666
6025980,6,1,0.1666666666666666
5695012,6,1,0.1666666666666666
6101125,6,1,0.1666666666666666
6162708,6,1,0.1666666666666666
7097677,6,1,0.1666666666666666
666372,6,1,0.1666666666666666
5024759,6,1,0.1666666666666666
5391858,6,1,0.1666666666666666
1053212,6,1,0.1666666666666666
809757,6,1,0.1666666666666666
820101,6,1,0.1666666666666666
817631,6,1,0.1666666666666666
7096185,6,1,0.1666666666666666
5428673,6,1,0.1666666666666666
6018697,6,1,0.1666666666666666
5885063,6,1,0.1666666666666666
5731670,6,1,0.1666666666666666
7108211,6,1,0.1666666666666666
562291,6,1,0.1666666666666666
5983739,6,1,0.1666666666666666
550474,6,1,0.1666666666666666
5292046,6,1,0.1666666666666666
5978327,6,1,0.1666666666666666
5856846,6,1,0.1666666666666666
7029618,6,1,0.1666666666666666
7047037,6,1,0.1666666666666666
926069,6,1,0.1666666666666666
590073,6,1,0.1666666666666666
7169263,6,1,0.1666666666666666
5869845,6,1,0.1666666666666666
5610936,6,1,0.1666666666666666
6107355,6,1,0.1666666666666666
5391364,6,1,0.1666666666666666
381072,6,1,0.1666666666666666
5849231,6,1,0.1666666666666666
278223,6,1,0.1666666666666666
883875,6,1,0.1666666666666666
543032,6,1,0.1666666666666666
5096935,6,1,0.1666666666666666
595680,6,1,0.1666666666666666
5526636,6,1,0.1666666666666666
5524771,6,1,0.1666666666666666
313781,6,1,0.1666666666666666
5863262,6,1,0.1666666666666666
401601,6,1,0.1666666666666666
5998768,6,1,0.1666666666666666
640767,6,1,0.1666666666666666
6303966,6,1,0.1666666666666666
877278,6,1,0.1666666666666666
932479,6,1,0.1666666666666666
7052468,6,1,0.1666666666666666
5947231,6,1,0.1666666666666666
7125320,6,1,0.1666666666666666
6110651,6,1,0.1666666666666666
5548385,6,1,0.1666666666666666
5156956,6,1,0.1666666666666666
5310410,6,1,0.1666666666666666
6198074,6,1,0.1666666666666666
781071,6,1,0.1666666666666666
5124693,6,1,0.1666666666666666
6177344,6,1,0.1666666666666666
369866,6,1,0.1666666666666666
7189724,6,1,0.1666666666666666
1084846,6,1,0.1666666666666666
631825,6,1,0.1666666666666666
820017,6,1,0.1666666666666666
7082528,6,1,0.1666666666666666
613334,6,1,0.1666666666666666
6294771,6,1,0.1666666666666666
6312098,6,1,0.1666666666666666
5488189,6,1,0.1666666666666666
6278533,6,1,0.1666666666666666
855355,6,1,0.1666666666666666
6170823,6,1,0.1666666666666666
636570,6,1,0.1666666666666666
6091683,6,1,0.1666666666666666
6090218,6,1,0.1666666666666666
5111059,6,1,0.1666666666666666
897327,6,1,0.1666666666666666
7029152,6,1,0.1666666666666666
929801,6,1,0.1666666666666666
5259284,6,1,0.1666666666666666
6141727,6,1,0.1666666666666666
7164427,6,1,0.1666666666666666
289059,6,1,0.1666666666666666
4996977,6,1,0.1666666666666666
5195864,6,1,0.1666666666666666
5955167,6,1,0.1666666666666666
5600435,6,1,0.1666666666666666
5062300,6,1,0.1666666666666666
5582472,6,1,0.1666666666666666
1007549,6,1,0.1666666666666666
756482,6,1,0.1666666666666666
1083496,6,1,0.1666666666666666
552523,6,1,0.1666666666666666
6096735,6,1,0.1666666666666666
5396648,6,1,0.1666666666666666
5972456,6,1,0.1666666666666666
5186022,6,1,0.1666666666666666
4975200,6,1,0.1666666666666666
644666,6,1,0.1666666666666666
650221,6,1,0.1666666666666666
664112,6,1,0.1666666666666666
4974284,6,1,0.1666666666666666
7008669,6,1,0.1666666666666666
5373238,6,1,0.1666666666666666
5927885,6,1,0.1666666666666666
5333363,6,1,0.1666666666666666
4984593,6,1,0.1666666666666666
5619634,6,1,0.1666666666666666
5841076,6,1,0.1666666666666666
525354,6,1,0.1666666666666666
7054393,6,1,0.1666666666666666
397304,6,1,0.1666666666666666
385003,6,1,0.1666666666666666
5982468,6,1,0.1666666666666666
6277623,6,1,0.1666666666666666
5307818,6,1,0.1666666666666666
913901,6,1,0.1666666666666666
695074,6,1,0.1666666666666666
407337,6,1,0.1666666666666666
514311,6,1,0.1666666666666666
6264244,6,1,0.1666666666666666
5337833,6,1,0.1666666666666666
5870610,6,1,0.1666666666666666
5004855,6,1,0.1666666666666666
6099833,6,1,0.1666666666666666
5800907,6,1,0.1666666666666666
629301,6,1,0.1666666666666666
5825630,6,1,0.1666666666666666
7017544,6,1,0.1666666666666666
1010014,6,1,0.1666666666666666
297979,6,1,0.1666666666666666
1067541,6,1,0.1666666666666666
6230859,6,1,0.1666666666666666
7179135,6,1,0.1666666666666666
5521588,6,1,0.1666666666666666
5107314,6,1,0.1666666666666666
738525,6,1,0.1666666666666666
1052765,6,1,0.1666666666666666
981880,6,1,0.1666666666666666
7034766,6,1,0.1666666666666666
839627,6,1,0.1666666666666666
773419,6,1,0.1666666666666666
6109751,6,1,0.1666666666666666
5684452,6,1,0.1666666666666666
508851,6,1,0.1666666666666666
686006,6,1,0.1666666666666666
5141693,6,1,0.1666666666666666
6311057,6,1,0.1666666666666666
5013270,6,1,0.1666666666666666
5677504,6,1,0.1666666666666666
489076,6,1,0.1666666666666666
5053029,6,1,0.1666666666666666
6311797,6,1,0.1666666666666666
691085,6,1,0.1666666666666666
5923366,6,1,0.1666666666666666
777228,6,1,0.1666666666666666
5726609,6,1,0.1666666666666666
889268,6,1,0.1666666666666666
5680954,6,1,0.1666666666666666
6248771,6,1,0.1666666666666666
5677898,6,1,0.1666666666666666
5080301,6,1,0.1666666666666666
6012390,6,1,0.1666666666666666
609065,6,1,0.1666666666666666
950415,6,1,0.1666666666666666
5080579,6,1,0.1666666666666666
5930253,6,1,0.1666666666666666
557696,6,1,0.1666666666666666
465675,6,1,0.1666666666666666
594655,6,1,0.1666666666666666
710916,6,1,0.1666666666666666
5576971,6,1,0.1666666666666666
408839,6,1,0.1666666666666666
5344155,6,1,0.1666666666666666
5018444,6,1,0.1666666666666666
6123496,6,1,0.1666666666666666
564204,6,1,0.1666666666666666
7042254,6,1,0.1666666666666666
5537846,6,1,0.1666666666666666
493046,6,1,0.1666666666666666
5225722,6,1,0.1666666666666666
6242544,6,1,0.1666666666666666
4993067,6,1,0.1666666666666666
6192293,6,1,0.1666666666666666
4981114,6,1,0.1666666666666666
5243768,6,1,0.1666666666666666
5395730,6,1,0.1666666666666666
5349303,6,1,0.1666666666666666
5388642,6,1,0.1666666666666666
5169605,6,1,0.1666666666666666
5475970,6,1,0.1666666666666666
974618,6,1,0.1666666666666666
5261621,6,1,0.1666666666666666
5364156,6,1,0.1666666666666666
445047,6,1,0.1666666666666666
5430273,6,1,0.1666666666666666
