comment_id,n_raters,n_toxic_votes,share_toxic
detox_333451295,10,0,0.0
detox_333452210,10,0,0.0
detox_333455499,10,1,0.1
detox_333486561,10,0,0.0
detox_333552865,10,2,0.2
detox_333557084,10,0,0.0
detox_333563169,10,0,0.0
detox_333565036,10,0,0.0
detox_333567162,10,0,0.0
detox_333583308,10,0,0.0
detox_333591166,10,1,0.1
detox_333609190,10,0,0.0
detox_333612950,10,0,0.0
detox_333634330,10,8,0.8
detox_333645767,10,0,0.0
detox_333660909,10,4,0.4
detox_333695295,10,0,0.0
detox_333699084,10,0,0.0
detox_333712825,10,7,0.7
detox_333722412,10,1,0.1
detox_333736723,10,0,0.0
detox_333753287,10,0,0.0
detox_333761416,10,0,0.0
detox_333766267,10,0,0.0
detox_333794127,10,1,0.1
detox_333805359,10,0,0.0
detox_333812831,10,0,0.0
detox_333814164,10,2,0.2
detox_333822069,10,0,0.0
detox_333824202,10,0,0.0
detox_333834015,10,0,0.0
detox_333839271,10,0,0.0
detox_333844955,10,4,0.4
detox_333852534,10,0,0.0
detox_333858902,10,3,0.3
detox_333872666,10,0,0.0
detox_333878551,10,0,0.0
detox_333906229,10,1,0.1
detox_333906970,10,1,0.1
detox_333911284,10,1,0.1
detox_333929814,10,0,0.0
detox_333930253,10,0,0.0
detox_333941685,10,0,0.0
detox_333944354,10,0,0.0
detox_333947895,10,0,0.0
detox_333954171,10,0,0.0
detox_333969503,10,0,0.0
detox_333993400,10,0,0.0
detox_334006796,10,0,0.0
detox_334016139,10,0,0.0
detox_334029695,10,0,0.0
detox_334032078,10,0,0.0
detox_334043642,10,1,0.1
detox_334056330,10,0,0.0
detox_334095153,10,0,0.0
detox_334095496,10,1,0.1
detox_334098271,10,0,0.0
detox_334100234,10,0,0.0
detox_334104637,10,1,0.1
detox_334105643,10,0,0.0
detox_334110588,10,0,0.0
detox_334114697,10,0,0.0
detox_334124922,10,0,0.0
detox_334125736,10,0,0.0
detox_334126020,10,0,0.0
detox_334128137,10,3,0.3
detox_334134487,10,0,0.0
detox_334153046,10,0,0.0
detox_334159983,10,0,0.0
detox_334175928,10,1,0.1
detox_334177156,10,0,0.0
detox_334182495,10,0,0.0
detox_334197524,10,0,0.0
detox_334271694,10,0,0.0
detox_334281717,10,0,0.0
detox_334289585,10,0,0.0
detox_334293307,10,0,0.0
detox_334301836,10,3,0.3
detox_334343076,10,0,0.0
detox_334364154,10,1,0.1
detox_334368327,10,0,0.0
detox_334368737,10,2,0.2
detox_334369801,10,1,0.1
detox_334372098,10,0,0.0
detox_334373137,10,0,0.0
detox_334391720,10,1,0.1
detox_334401817,10,0,0.0
detox_334437884,10,1,0.1
detox_334449644,10,1,0.1
detox_334450313,10,0,0.0
detox_334458549,10,0,0.0
detox_334469054,10,0,0.0
detox_334477499,10,1,0.1
detox_334480816,10,0,0.0
detox_334486594,10,0,0.0
detox_334492718,10,9,0.9
detox_334498685,10,1,0.1
detox_334501087,10,10,1.0
detox_334502330,10,0,0.0
detox_334517895,10,1,0.1
detox_334525576,10,0,0.0
detox_334553080,10,0,0.0
detox_334555964,10,0,0.0
detox_334582037,10,0,0.0
detox_334585026,10,0,0.0
detox_334586785,10,0,0.0
detox_334596909,10,0,0.0
detox_334598848,10,0,0.0
detox_334604313,10,0,0.0
detox_334613259,10,0,0.0
detox_334621963,9,1,0.1111111111111111
detox_334622993,10,0,0.0
detox_334628046,10,1,0.1
detox_334629647,11,0,0.0
detox_334632260,10,0,0.0
detox_334633063,10,0,0.0
detox_334634742,10,0,0.0
detox_334635857,10,0,0.0
detox_334638233,10,2,0.2
detox_334653619,10,0,0.0
detox_334658099,10,1,0.1
detox_334658417,10,0,0.0
detox_334698953,10,0,0.0
detox_334712869,10,1,0.1
detox_334716094,10,0,0.0
detox_334717592,10,0,0.0
detox_334740469,10,2,0.2
detox_334756085,10,1,0.1
detox_334763638,10,5,0.5
detox_334768420,10,1,0.1
detox_334781427,10,0,0.0
detox_334789350,10,0,0.0
detox_334789961,10,5,0.5
detox_334792961,10,0,0.0
detox_334796877,10,0,0.0
detox_334798237,10,0,0.0
detox_334809012,10,1,0.1
detox_334840659,10,0,0.0
detox_334846490,10,0,0.0
detox_334890598,10,3,0.3
detox_334907234,10,0,0.0
detox_334910474,10,0,0.0
detox_334911972,10,0,0.0
detox_334921929,10,2,0.2
detox_334935397,10,2,0.2
detox_334939345,10,0,0.0
detox_334940927,10,0,0.0
detox_334945737,9,0,0.0
detox_334955996,10,1,0.1
detox_334965114,10,1,0.1
detox_334975983,10,0,0.0
detox_334980492,10,0,0.0
detox_334983180,10,0,0.0
detox_334997543,10,0,0.0
detox_335015998,10,0,0.0
detox_335016331,10,0,0.0
detox_335025974,10,1,0.1
detox_335048531,10,1,0.1
detox_335089668,10,0,0.0
detox_335091041,10,0,0.0
detox_335095782,11,0,0.0
detox_335104812,10,0,0.0
detox_335104994,10,1,0.1
detox_335106678,10,1,0.1
detox_335108164,10,1,0.1
detox_335125691,10,0,0.0
detox_335126426,10,0,0.0
detox_335136226,10,0,0.0
detox_335147877,10,0,0.0
detox_335149440,10,0,0.0
detox_335154268,10,0,0.0
detox_335162262,10,1,0.1
detox_335172052,10,0,0.0
detox_335175316,10,0,0.0
detox_335200361,10,0,0.0
detox_335208486,10,0,0.0
detox_335212914,10,1,0.1
detox_335215308,10,0,0.0
detox_335219131,10,0,0.0
detox_335259854,10,1,0.1
detox_335278643,10,0,0.0
detox_335290362,10,0,0.0
detox_335298062,10,0,0.0
detox_335300624,10,0,0.0
detox_335301305,10,1,0.1
detox_335302098,10,0,0.0
detox_335308604,10,1,0.1
detox_335321535,10,0,0.0
detox_335325045,10,0,0.0
detox_335338802,10,1,0.1
detox_335339567,10,0,0.0
detox_335339970,10,0,0.0
detox_335343367,10,0,0.0
detox_335369638,10,0,0.0
detox_335372439,10,0,0.0
detox_335377510,10,1,0.1
detox_335377563,10,0,0.0
detox_335386202,10,0,0.0
detox_335392801,10,1,0.1
detox_335393363,10,0,0.0
detox_335393897,10,1,0.1
detox_335398694,10,0,0.0
detox_335404983,10,0,0.0
detox_335414839,10,0,0.0
detox_335424671,10,1,0.1
detox_335426743,10,1,0.1
detox_335433960,10,1,0.1
detox_335437057,10,2,0.2
detox_335440954,9,0,0.0
detox_335480693,10,0,0.0
detox_335481820,10,1,0.1
detox_335494645,10,1,0.1
detox_335503725,10,0,0.0
detox_335519348,10,3,0.3
detox_335526224,10,1,0.1
detox_335529406,10,0,0.0
detox_335531562,10,0,0.0
detox_335541548,10,0,0.0
detox_335546637,10,0,0.0
detox_335554156,10,2,0.2
detox_335571631,10,1,0.1
detox_335581787,10,0,0.0
detox_335619886,10,0,0.0
detox_335627803,10,0,0.0
detox_335646974,10,0,0.0
detox_335650196,10,0,0.0
detox_335650780,10,0,0.0
detox_335651518,10,0,0.0
detox_335662158,9,0,0.0
detox_335669464,10,0,0.0
detox_335673123,10,0,0.0
detox_335680135,10,2,0.2
detox_335682772,10,0,0.0
detox_335701746,10,0,0.0
detox_335703854,10,0,0.0
detox_335706342,10,0,0.0
detox_335717728,10,2,0.2
detox_335730789,10,0,0.0
detox_335739979,10,0,0.0
detox_335742500,10,1,0.1
detox_335744058,10,0,0.0
detox_335745743,10,1,0.1
detox_335751058,10,0,0.0
detox_335774001,10,0,0.0
detox_335781102,10,0,0.0
detox_335783852,10,0,0.0
detox_335792083,10,2,0.2
detox_335801407,10,0,0.0
detox_335819269,11,0,0.0
detox_335832989,10,1,0.1
detox_335837523,10,0,0.0
detox_335838091,10,0,0.0
detox_335843281,10,1,0.1
detox_335843477,10,1,0.1
detox_335856335,10,1,0.1
detox_335857817,10,0,0.0
detox_335861999,10,0,0.0
detox_335863731,10,1,0.1
detox_335868736,11,0,0.0
detox_335873484,9,0,0.0
detox_335874967,10,0,0.0
detox_335882359,10,0,0.0
detox_335887548,10,1,0.1
detox_335891930,9,0,0.0
detox_335896602,10,0,0.0
detox_335903583,10,0,0.0
detox_335915984,10,0,0.0
detox_335923217,10,0,0.0
detox_335934872,10,0,0.0
detox_335935785,10,3,0.3
detox_335944948,10,2,0.2
detox_335953491,10,0,0.0
detox_335955269,10,0,0.0
detox_335958463,10,2,0.2
detox_335962545,10,0,0.0
detox_335987977,10,2,0.2
detox_335989464,10,0,0.0
detox_335992783,10,0,0.0
detox_336005089,10,0,0.0
detox_336005838,10,0,0.0
detox_336009054,10,0,0.0
detox_336015392,10,0,0.0
detox_336016765,10,0,0.0
detox_336036860,10,0,0.0
detox_336038340,10,0,0.0
detox_336038391,10,2,0.2
detox_336045757,10,1,0.1
detox_336056047,10,0,0.0
detox_336059361,10,1,0.1
detox_336070532,10,0,0.0
detox_336074206,10,0,0.0
detox_336079326,10,3,0.3
detox_336116736,10,0,0.0
detox_336146394,10,0,0.0
detox_336195561,10,0,0.0
detox_336241435,10,5,0.5
detox_336260690,10,0,0.0
detox_336268472,10,1,0.1
detox_336268590,10,0,0.0
detox_336274066,10,4,0.4
detox_336278703,11,1,0.09090909090909091
detox_336297045,10,1,0.1
detox_336297387,10,1,0.1
detox_336323426,10,0,0.0
detox_336326921,10,0,0.0
detox_336328875,10,1,0.1
detox_336344631,10,0,0.0
detox_336366706,10,0,0.0
detox_336370653,10,0,0.0
detox_336378307,9,2,0.2222222222222222
detox_336382502,10,0,0.0
detox_336396919,10,0,0.0
detox_336406799,10,0,0.0
detox_336416966,10,0,0.0
detox_336429961,10,1,0.1
detox_336434324,10,2,0.2
detox_336445777,10,2,0.2
detox_336448531,10,0,0.0
detox_336448938,10,3,0.3
detox_336454238,10,0,0.0
detox_336463252,10,0,0.0
detox_336476482,10,1,0.1
detox_336488906,10,0,0.0
detox_336509498,10,0,0.0
detox_336510233,10,0,0.0
detox_336512472,10,0,0.0
detox_336522317,10,0,0.0
detox_336528010,10,1,0.1
detox_336544408,10,1,0.1
detox_336552835,10,0,0.0
detox_336566154,10,0,0.0
detox_336581106,10,0,0.0
detox_336584357,9,3,0.3333333333333333
detox_336590874,10,0,0.0
detox_336603739,10,1,0.1
detox_336617970,10,0,0.0
detox_336659244,11,0,0.0
detox_336665962,10,0,0.0
detox_336678556,10,0,0.0
detox_336682112,10,0,0.0
detox_336686222,10,0,0.0
detox_336703015,10,1,0.1
detox_336716280,10,0,0.0
detox_336720828,10,0,0.0
detox_336725342,10,0,0.0
detox_336736101,10,1,0.1
detox_336744019,10,0,0.0
detox_336761744,10,0,0.0
detox_336765317,10,0,0.0
detox_336819688,10,0,0.0
detox_336824792,10,1,0.1
detox_336826395,10,0,0.0
detox_336845325,10,0,0.0
detox_336849662,10,1,0.1
detox_336852628,10,1,0.1
detox_336876979,9,0,0.0
detox_336882015,10,0,0.0
detox_336882703,10,0,0.0
detox_336891815,10,0,0.0
detox_336907603,10,0,0.0
detox_336908739,10,6,0.6
detox_336909272,10,0,0.0
detox_336910887,10,0,0.0
detox_336918137,10,0,0.0
detox_336936381,10,0,0.0
detox_336937117,10,0,0.0
detox_336948344,10,0,0.0
detox_336949828,8,0,0.0
detox_336950528,10,0,0.0
detox_336965715,10,1,0.1
detox_336998467,10,0,0.0
detox_337014960,10,0,0.0
detox_337020478,11,0,0.0
detox_337023363,10,2,0.2
detox_337032656,10,0,0.0
detox_337051712,10,0,0.0
detox_337066530,10,0,0.0
detox_337066570,10,2,0.2
detox_337068358,10,0,0.0
detox_337071155,10,0,0.0
detox_337093046,10,1,0.1
detox_337094454,10,0,0.0
detox_337094990,10,0,0.0
detox_337100965,13,0,0.0
detox_337101412,20,0,0.0
detox_337103725,10,0,0.0
detox_337115308,10,2,0.2
detox_337132280,10,0,0.0
detox_337138608,9,0,0.0
detox_337139097,10,0,0.0
detox_337148103,10,0,0.0
detox_337149565,10,2,0.2
detox_337151420,10,0,0.0
detox_337151958,10,1,0.1
detox_337152450,10,0,0.0
detox_337192017,10,1,0.1
detox_337199106,10,2,0.2
detox_337202343,10,0,0.0
detox_337203759,10,1,0.1
detox_337212382,10,1,0.1
detox_337216577,10,0,0.0
detox_337220961,10,3,0.3
detox_337229719,10,0,0.0
detox_337232605,10,0,0.0
detox_337233987,10,0,0.0
detox_337251551,10,1,0.1
detox_337268535,10,0,0.0
detox_337279445,10,0,0.0
detox_337281274,10,0,0.0
detox_337290995,10,0,0.0
detox_337295942,10,0,0.0
detox_337299147,10,1,0.1
detox_337305223,10,0,0.0
detox_337310437,10,0,0.0
detox_337311681,10,0,0.0
detox_337319358,10,2,0.2
detox_337322502,10,0,0.0
detox_337334912,10,0,0.0
detox_337344366,10,5,0.5
detox_337347119,10,0,0.0
detox_337378506,10,0,0.0
detox_337381249,10,0,0.0
detox_337385933,10,1,0.1
detox_337415154,10,1,0.1
detox_337431457,10,0,0.0
detox_337432539,10,0,0.0
detox_337459285,10,0,0.0
detox_337464966,10,0,0.0
detox_337472410,10,0,0.0
detox_337475299,10,0,0.0
detox_337483930,10,1,0.1
detox_337489803,10,0,0.0
detox_337501563,10,1,0.1
detox_337505172,10,0,0.0
detox_337516186,10,3,0.3
detox_337524296,10,0,0.0
detox_337528730,10,0,0.0
detox_337553508,10,0,0.0
detox_337558472,10,0,0.0
detox_337576677,10,0,0.0
detox_337579422,10,0,0.0
detox_337586704,10,0,0.0
detox_337606436,10,0,0.0
detox_337625197,10,0,0.0
detox_337625354,10,0,0.0
detox_337641892,10,0,0.0
detox_337643326,10,0,0.0
detox_337686391,10,0,0.0
detox_337694204,10,0,0.0
detox_337706222,10,0,0.0
detox_337710137,10,0,0.0
detox_337720845,10,3,0.3
detox_337728067,10,1,0.1
detox_337744212,10,0,0.0
detox_337746209,10,1,0.1
detox_337753999,10,1,0.1
detox_337771240,10,0,0.0
detox_337779965,10,1,0.1
detox_337782484,10,0,0.0
detox_337790011,10,0,0.0
detox_337794502,10,0,0.0
detox_337808596,10,2,0.2
detox_337821597,10,1,0.1
detox_337824726,10,0,0.0
detox_337829038,10,1,0.1
detox_337836157,10,0,0.0
detox_337838126,10,8,0.8
detox_337844726,10,0,0.0
detox_337849797,10,0,0.0
detox_337854619,10,0,0.0
detox_337857215,10,1,0.1
detox_337860432,10,6,0.6
detox_337863966,10,0,0.0
detox_337876912,10,0,0.0
detox_337892925,10,1,0.1
detox_337893305,10,0,0.0
detox_337924831,10,0,0.0
detox_337930022,10,0,0.0
detox_337931267,10,0,0.0
detox_337936033,10,0,0.0
detox_337946111,10,0,0.0
detox_337947751,10,0,0.0
detox_337951128,10,0,0.0
detox_337957229,10,4,0.4
detox_337964121,10,0,0.0
detox_337975088,10,0,0.0
detox_338000192,9,1,0.1111111111111111
detox_338031095,10,1,0.1
detox_338033316,10,0,0.0
detox_338070031,10,0,0.0
detox_338076589,10,0,0.0
detox_338078775,10,0,0.0
detox_338084980,10,0,0.0
detox_338086817,10,0,0.0
detox_338090410,10,0,0.0
detox_338101753,10,0,0.0
detox_338105511,10,0,0.0
detox_338117873,10,1,0.1
detox_338118471,10,0,0.0
detox_338139058,10,1,0.1
detox_338143676,10,0,0.0
detox_338144864,10,0,0.0
detox_338146428,10,1,0.1
detox_338149540,10,0,0.0
detox_338166391,10,0,0.0
detox_338178984,10,0,0.0
detox_338194602,10,0,0.0
detox_338200847,10,2,0.2
detox_338203424,10,0,0.0
detox_338211086,10,0,0.0
detox_338212876,10,0,0.0
detox_338215475,10,0,0.0
detox_338224992,10,0,0.0
detox_338233299,10,0,0.0
detox_338234977,10,0,0.0
detox_338235847,10,0,0.0
detox_338258010,10,0,0.0
detox_338261681,10,3,0.3
detox_338261717,10,0,0.0
detox_338269021,10,1,0.1
detox_338279940,10,0,0.0
detox_338291378,10,0,0.0
detox_338300655,9,0,0.0
detox_338312274,10,0,0.0
detox_338328992,10,1,0.1
detox_338332702,10,0,0.0
detox_338354400,10,0,0.0
detox_338373412,10,2,0.2
detox_338381959,10,0,0.0
detox_338382862,10,6,0.6
detox_338384000,10,0,0.0
detox_338388619,10,0,0.0
detox_338399306,10,1,0.1
detox_338405773,10,0,0.0
detox_338416623,10,0,0.0
detox_338422492,10,2,0.2
detox_338444330,10,0,0.0
detox_338448522,10,0,0.0
detox_338464328,10,1,0.1
detox_338468542,10,0,0.0
detox_338477079,10,0,0.0
detox_338482568,10,0,0.0
detox_338485751,11,3,0.2727272727272727
detox_338491679,10,0,0.0
detox_338500037,10,0,0.0
detox_338504218,10,0,0.0
detox_338510774,10,0,0.0
detox_338528295,10,1,0.1
detox_338528863,10,0,0.0
detox_338529167,10,1,0.1
detox_338530874,10,4,0.4
detox_338535409,10,0,0.0
detox_338562473,10,1,0.1
detox_338565430,10,0,0.0
detox_338565578,10,0,0.0
detox_338575084,10,0,0.0
detox_338580386,10,0,0.0
detox_338584059,10,1,0.1
detox_338585763,10,0,0.0
detox_338599795,10,1,0.1
detox_338599860,10,0,0.0
detox_338604927,10,0,0.0
detox_338627094,10,0,0.0
detox_338629667,10,0,0.0
detox_338637859,10,2,0.2
detox_338645142,10,0,0.0
detox_338682154,10,1,0.1
detox_338694133,10,6,0.6
detox_338699265,10,0,0.0
detox_338699685,10,0,0.0
detox_338730837,10,0,0.0
detox_338739993,10,0,0.0
detox_338740530,10,0,0.0
detox_338746649,10,0,0.0
detox_338750506,10,0,0.0
detox_338758500,10,0,0.0
detox_338767447,10,1,0.1
detox_338774296,10,0,0.0
detox_338778337,10,2,0.2
detox_338792275,10,0,0.0
detox_338812093,10,0,0.0
detox_338829234,10,0,0.0
detox_338829976,10,0,0.0
detox_338838203,10,0,0.0
detox_338843550,10,0,0.0
detox_338856917,10,0,0.0
detox_338861011,10,1,0.1
detox_338896139,10,0,0.0
detox_338908394,10,7,0.7
detox_338909303,10,0,0.0
detox_338913802,10,0,0.0
detox_338942609,10,0,0.0
detox_338972258,10,0,0.0
detox_338979281,10,0,0.0
detox_339010131,10,0,0.0
detox_339016385,10,0,0.0
detox_339019204,10,0,0.0
detox_339019908,10,8,0.8
detox_339024287,10,0,0.0
detox_339044386,10,0,0.0
detox_339045978,10,0,0.0
detox_339046462,8,1,0.125
detox_339053482,10,1,0.1
detox_339065008,10,0,0.0
detox_339067325,10,0,0.0
detox_339070877,10,0,0.0
detox_339113852,10,0,0.0
detox_339128621,10,8,0.8
detox_339134763,10,0,0.0
detox_339136480,10,1,0.1
detox_339137769,10,0,0.0
detox_339147218,10,1,0.1
detox_339148128,10,0,0.0
detox_339151211,10,0,0.0
detox_339151350,10,0,0.0
detox_339160381,10,1,0.1
detox_339172125,10,3,0.3
detox_339176055,10,0,0.0
detox_339178773,10,0,0.0
detox_339183308,10,0,0.0
detox_339185032,10,0,0.0
detox_339185386,10,0,0.0
detox_339185918,10,0,0.0
detox_339188302,12,0,0.0
detox_339192913,10,0,0.0
detox_339194190,10,1,0.1
detox_339203080,12,1,0.08333333333333333
detox_339212316,10,1,0.1
detox_339221508,10,0,0.0
detox_339235772,10,1,0.1
detox_339237308,10,0,0.0
detox_339239860,10,1,0.1
detox_339241607,10,0,0.0
detox_339256361,10,0,0.0
detox_339260420,10,0,0.0
detox_339261680,10,2,0.2
detox_339267525,10,0,0.0
detox_339268389,10,1,0.1
detox_339268540,10,0,0.0
detox_339270567,10,0,0.0
detox_339271263,10,0,0.0
detox_339275037,10,1,0.1
detox_339281437,10,0,0.0
detox_339285967,10,0,0.0
detox_339308686,10,0,0.0
detox_339317405,10,0,0.0
detox_339332281,10,0,0.0
detox_339341626,10,0,0.0
detox_339364795,10,0,0.0
detox_339370400,10,1,0.1
detox_339376600,10,0,0.0
detox_339398639,10,0,0.0
detox_339405973,10,0,0.0
detox_339408697,10,0,0.0
detox_339411967,10,4,0.4
detox_339418789,10,2,0.2
detox_339421416,10,0,0.0
detox_339430101,10,0,0.0
detox_339440946,10,1,0.1
detox_339453586,10,4,0.4
detox_339454465,10,2,0.2
detox_339462493,10,0,0.0
detox_339485582,10,2,0.2
detox_339511713,10,0,0.0
detox_339512811,10,0,0.0
detox_339517509,10,2,0.2
detox_339521541,10,5,0.5
detox_339524932,9,0,0.0
detox_339534809,10,0,0.0
detox_339570196,10,0,0.0
detox_339576142,10,0,0.0
detox_339592175,10,4,0.4
detox_339607234,10,0,0.0
detox_339610405,10,3,0.3
detox_339620941,10,0,0.0
detox_339647368,10,0,0.0
detox_339651226,12,0,0.0
detox_339651278,10,0,0.0
detox_339661004,10,4,0.4
detox_339689337,10,0,0.0
detox_339694121,10,0,0.0
detox_339694787,10,0,0.0
detox_339709184,10,0,0.0
detox_339711974,10,1,0.1
detox_339713560,10,0,0.0
detox_339719088,10,5,0.5
detox_339727211,10,2,0.2
detox_339728730,10,1,0.1
detox_339733332,10,1,0.1
detox_339739308,10,1,0.1
detox_339742388,10,2,0.2
detox_339765949,10,0,0.0
detox_339769928,10,0,0.0
detox_339770177,10,0,0.0
detox_339777283,10,0,0.0
detox_339777562,10,1,0.1
detox_339780094,10,2,0.2
detox_339814809,10,7,0.7
detox_339828177,10,1,0.1
detox_339848339,10,6,0.6
detox_339849498,10,0,0.0
detox_339860262,10,0,0.0
detox_339860554,10,7,0.7
detox_339868399,10,0,0.0
detox_339870338,10,0,0.0
detox_339888399,10,0,0.0
detox_339930795,10,2,0.2
detox_339935508,10,1,0.1
detox_339940663,11,0,0.0
detox_339941384,10,0,0.0
detox_339961149,10,0,0.0
detox_339966265,10,3,0.3
detox_339974056,10,4,0.4
detox_339975138,10,0,0.0
detox_339985281,10,0,0.0
detox_339997909,10,6,0.6
detox_339999722,10,2,0.2
detox_340006069,10,0,0.0
detox_340028376,10,1,0.1
detox_340040877,10,3,0.3
detox_340044901,10,0,0.0
detox_340045382,10,0,0.0
detox_340046335,10,0,0.0
detox_340056099,10,0,0.0
detox_340066056,10,0,0.0
detox_340094514,10,0,0.0
detox_340110889,10,2,0.2
detox_340125239,10,0,0.0
detox_340152935,10,1,0.1
detox_340156566,10,2,0.2
detox_340158776,10,1,0.1
detox_340161509,10,0,0.0
detox_340165280,10,0,0.0
detox_340172719,10,1,0.1
detox_340173937,10,0,0.0
detox_340186406,10,0,0.0
detox_340190952,10,0,0.0
detox_340192891,10,0,0.0
detox_340218689,10,0,0.0
detox_340223131,10,0,0.0
detox_340224542,10,0,0.0
detox_340232044,10,3,0.3
detox_340237943,10,1,0.1
detox_340244916,10,0,0.0
detox_340248527,10,0,0.0
detox_340267295,10,0,0.0
detox_340288075,10,0,0.0
detox_340293881,10,0,0.0
detox_340294881,10,0,0.0
detox_340296903,10,0,0.0
detox_340314468,10,0,0.0
detox_340319684,10,0,0.0
detox_340327328,10,1,0.1
detox_340333116,10,0,0.0
detox_340335348,10,4,0.4
detox_340362363,10,0,0.0
detox_340367093,10,0,0.0
detox_340413609,10,0,0.0
detox_340416024,10,0,0.0
detox_340433086,10,0,0.0
detox_340433256,10,2,0.2
detox_340434150,10,0,0.0
detox_340448607,10,0,0.0
detox_340451906,10,0,0.0
detox_340454458,10,0,0.0
detox_340455231,10,0,0.0
detox_340476528,10,0,0.0
detox_340484097,10,6,0.6
detox_340492048,10,0,0.0
detox_340492202,10,4,0.4
detox_340514966,10,0,0.0
detox_340536935,10,0,0.0
detox_340538136,10,0,0.0
detox_340538668,10,0,0.0
detox_340541219,10,0,0.0
detox_340544766,10,0,0.0
detox_340545154,10,0,0.0
detox_340547164,10,0,0.0
detox_340553262,10,1,0.1
detox_340587941,10,0,0.0
detox_340596497,10,1,0.1
detox_340599662,10,0,0.0
detox_340609497,10,0,0.0
detox_340636637,10,0,0.0
detox_340644336,10,0,0.0
detox_340666279,10,0,0.0
detox_340669021,10,0,0.0
detox_340672870,10,0,0.0
detox_340684520,10,0,0.0
detox_340713735,10,0,0.0
detox_340720954,10,0,0.0
detox_340724977,9,0,0.0
detox_340732737,10,0,0.0
detox_340733007,10,0,0.0
detox_340739984,10,0,0.0
detox_340758525,10,0,0.0
detox_340773628,10,0,0.0
detox_340779347,10,0,0.0
detox_340783984,10,0,0.0
detox_340788909,10,0,0.0
detox_340790775,10,0,0.0
detox_340803211,10,1,0.1
detox_340808478,10,1,0.1
detox_340815193,10,0,0.0
detox_340828529,10,0,0.0
detox_340840969,10,0,0.0
detox_340853214,10,0,0.0
detox_340853323,10,0,0.0
detox_340864175,10,0,0.0
detox_340871300,10,2,0.2
detox_340888830,10,0,0.0
detox_340892378,10,0,0.0
detox_340895265,10,2,0.2
detox_340895544,10,0,0.0
detox_340906244,10,0,0.0
detox_340913470,10,0,0.0
detox_340914941,10,0,0.0
detox_340919947,10,0,0.0
detox_340923798,10,8,0.8
detox_340925978,10,0,0.0
detox_340940859,11,0,0.0
detox_340946392,10,1,0.1
detox_340949928,10,0,0.0
detox_340958927,10,0,0.0
detox_340961972,10,0,0.0
detox_340974361,10,0,0.0
detox_340992725,10,0,0.0
detox_340997352,10,0,0.0
detox_341015806,10,0,0.0
detox_341016954,10,0,0.0
detox_341020567,10,0,0.0
detox_341021399,10,0,0.0
detox_341029353,10,0,0.0
detox_341030935,10,0,0.0
detox_341036232,10,3,0.3
detox_341039425,10,3,0.3
detox_341054551,10,2,0.2
detox_341063700,10,0,0.0
detox_341083053,10,0,0.0
detox_341089792,10,0,0.0
detox_341111029,10,0,0.0
detox_341113430,10,1,0.1
detox_341129475,10,0,0.0
detox_341141076,10,0,0.0
detox_341144092,10,0,0.0
detox_341160597,10,1,0.1
detox_341167935,10,0,0.0
detox_341176062,10,0,0.0
detox_341184846,10,4,0.4
detox_341200674,10,0,0.0
detox_341203985,10,0,0.0
detox_341207643,10,0,0.0
detox_341218336,10,6,0.6
detox_341218483,10,0,0.0
detox_341222830,10,0,0.0
detox_341252372,10,1,0.1
detox_341257658,10,0,0.0
detox_341281431,10,0,0.0
detox_341314484,10,1,0.1
detox_341324230,10,0,0.0
detox_341334868,10,0,0.0
detox_341335243,10,1,0.1
detox_341339083,10,0,0.0
detox_341339226,10,0,0.0
detox_341348302,10,0,0.0
detox_341372455,10,1,0.1
detox_341373188,10,0,0.0
detox_341382574,10,0,0.0
detox_341382746,10,0,0.0
detox_341390592,10,0,0.0
detox_341391945,10,2,0.2
detox_341413508,10,3,0.3
detox_341416096,10,0,0.0
detox_341425091,10,2,0.2
detox_341448849,10,0,0.0
detox_341454982,10,0,0.0
detox_341468456,10,1,0.1
detox_341509489,10,0,0.0
detox_341518999,10,4,0.4
detox_341522367,10,0,0.0
detox_341536302,10,0,0.0
detox_341538611,10,0,0.0
detox_341553809,10,0,0.0
detox_341567928,10,0,0.0
detox_341577355,10,0,0.0
detox_341580241,10,0,0.0
detox_341594967,10,0,0.0
detox_341603060,10,1,0.1
detox_341606082,10,0,0.0
detox_341650786,8,0,0.0
detox_341655567,10,1,0.1
detox_341658229,10,0,0.0
detox_341663980,10,0,0.0
detox_341674224,10,1,0.1
detox_341677676,10,0,0.0
detox_341679952,10,0,0.0
detox_341680318,10,0,0.0
detox_341680812,10,1,0.1
detox_341695160,10,0,0.0
detox_341698318,9,0,0.0
detox_341700707,10,0,0.0
detox_341724460,10,0,0.0
detox_341740808,10,0,0.0
detox_341748107,10,0,0.0
detox_341788420,10,0,0.0
detox_341793437,10,1,0.1
detox_341808372,10,2,0.2
detox_341828761,10,1,0.1
detox_341830238,10,0,0.0
detox_341834087,10,0,0.0
detox_341838723,10,1,0.1
detox_341853103,10,0,0.0
detox_341863393,10,0,0.0
detox_341863504,10,0,0.0
detox_341878990,10,3,0.3
detox_341903379,10,3,0.3
detox_341904411,10,2,0.2
detox_341925808,10,0,0.0
detox_341933289,10,0,0.0
detox_341939248,10,0,0.0
detox_341940931,10,0,0.0
detox_341953525,10,1,0.1
detox_341956048,10,0,0.0
detox_341968078,10,1,0.1
detox_341972543,10,0,0.0
detox_341985339,10,1,0.1
detox_341985563,10,0,0.0
detox_341986026,10,0,0.0
detox_341988751,10,0,0.0
